Punto,Lat,Lon
COLEGIO DOS CULTURAS A.C.,19.44748851,-99.18905662
COLEGIO EDWARD LEE THORNDIKE,19.34071193,-99.04685124
COLEGIO EL TESORO DEL SABER,19.45290733,-99.10559254
COLEGIO EL TESORO DEL SABER PRIMARIA,19.45349543,-99.10585774
COLEGIO ENRIQUE PESTALOZI ESCUELA PRIMARIA,19.52298807,-99.15785343
COLEGIO ERNESTO ALCONEDO PRIMARIA,19.34552476,-99.04607511
COLEGIO ESENI DE MEXICO,19.39028087,-99.13882066
COLEGIO EVEREST,19.35024382,-99.16409585
COLEGIO FEDERICO SALVADOR,19.36835694,-99.18635488
COLEGIO FERNANDO DE ALVA,19.32248575,-99.09929866
COLEGIO FRANCES JUANA DE ARCO PRIMARIA,19.48786063,-99.11748801
COLEGIO FRANCO INGLES,19.38194598,-99.27830756
COLEGIO FRAY LUIS DE LEON,19.46724687,-99.13194342
COLEGIO FRAY SERVANDO TERESA DE MIER,19.2823255,-99.23454126
COLEGIO FRENET BILINGUAL,19.26797191,-99.00510137
COLEGIO FUENTES BROTANTES,19.28510298,-99.20649826
COLEGIO GABRIELA BREMMER,19.46281858,-99.12559028
COLEGIO GALILEO GALILEI PRIMARIA,19.52400433,-99.14830234
COLEGIO GANDHI,19.29487335,-99.1589679
COLEGIO GRECOLATINO,19.27183107,-99.00545191
COLEGIO HAMTON,19.41159087,-99.11925739
COLEGIO HARDEN,19.38241453,-99.15287641
COLEGIO HASSEL,19.30481683,-99.16064583
COLEGIO HELLEN KAY,19.49489684,-99.08753607
COLEGIO HEROES DE CHAPULTEPEC,19.38794753,-99.05244273
COLEGIO HEROES MEXICANOS,19.34744676,-99.06005838
COLEGIO HIDALGO AMERICANO,19.49812272,-99.09618833
COLEGIO HISPANO AMERICANO PRIMARIA,19.44618795,-99.15830274
COLEGIO HUITZILOPOCHTLI CJM PRIMARIA,19.33336475,-99.06290988
COLEGIO ICHANTLI SC PRIMARIA Y SECUNDARIA,19.31564041,-99.23039939
COLEGIO IGNACIO MANUEL ALTAMIRANO,19.45510602,-99.10181657
COLEGIO IMCA,19.36110815,-99.09285723
COLEGIO INGLES DURKHEIM,19.43583324,-99.19550725
COLEGIO INGLES MICHAEL FARADAY AC,19.47872921,-99.07803301
COLEGIO ISKALTI LUGAR DE CRECIMIENTO,19.35718219,-99.20162807
COLEGIO IZTACCIHUATL,19.2523441,-99.05800083
COLEGIO IZTACCIHUATL,19.25696641,-99.03995978
COLEGIO JEAN PIAGET,19.30991064,-99.24025908
COLEGIO JEAN PIAGET,19.39489535,-99.10838435
COLEGIO JEAN PIAGET DE ORIENTE,19.3950796,-99.10786135
COLEGIO JEAN PIAGET PRIMARIA,19.48982269,-99.07767195
COLEGIO JEAN WILLIAM FRITZ PIAGET,19.2654702,-99.16891931
COLEGIO JESUS ROMERO FLORES,19.38360811,-99.23831756
COLEGIO JOHN KNOX,19.33491429,-99.11407046
COLEGIO JOSE JOAQUIN FERNADEZ ELIZALDE,19.44439115,-99.20559207
COLEGIO JOSE MARÍA LA FRAGUA,19.34939529,-99.05253617
COLEGIO JOSE MARIA LICEAGA,19.41094472,-99.13511181
COLEGIO JOSE MARIALUIS MORA,19.31406022,-99.16196934
COLEGIO JOSÉ SALVADOR A.C CCT  09PPR0340R,19.21792549,-99.1915862
COLEGIO JUAN PABLO II,19.36160164,-99.14822491
COLEGIO JUANA DE ASBAJE,19.55373203,-99.14943088
COLEGIO JURGEN HABERMAS,19.32582847,-99.15605144
COLEGIO JUSTO SIERRA,19.34309137,-98.98417429
COLEGIO KJ WOJTYLA DE MEXICO,19.47150107,-99.18257946
COLEGIO LAS AMÉRICAS,19.46558666,-99.09907417
COLEGIO LIBERTAD,19.39557939,-99.10817564
COLEGIO LIBERTADES INDIVIDUALES,19.32628589,-99.0396682
COLEGIO LIBERTADORES DE AMERICA,19.49833384,-99.08367718
COLEGIO LIBERTADORES DE MEXICO,19.48005597,-99.10555205
COLEGIO LICEO INFANTIL,19.29766156,-99.05372389
COLEGIO LICEO ROBERT OWEN,19.25495823,-99.01315999
COLEGIO LOS ANGELES,19.48952723,-99.09108511
COLEGIO LUCES DEL SABER,19.48978782,-99.10024219
COLEGIO LUDWING VAN BEETHOVEN,19.28974574,-99.00602513
COLEGIO LUIS ENRIQUE ERRO,19.41454259,-99.08607596
COLEGIO MAHATMA GANDI,19.3324657,-99.12180984
COLEGIO MANNING,19.30749379,-99.14342843
COLEGIO MARGARITA MAZA DE JUAREZ,19.474576,-99.14316972
COLEGIO MARIA DEL CARMEN MURIEL,19.35188838,-99.16279173
COLEGIO MARIA ESTUARDO,19.44215117,-99.14096213
COLEGIO MARIA MONTESSORI MARTÍ,19.4010205,-99.1742915
COLEGIO MARTIN LUIS GUZMAN,19.45766203,-99.10324836
COLEGIO MEXICANO ALMANZOR,19.24536324,-99.07012087
COLEGIO MEXICO,19.46993873,-99.09766049
COLEGIO MICHELET MEXICO,19.38395938,-99.13377517
COLEGIO MIGUEL ANGEL BUONAROTI,19.50415132,-99.0910926
COLEGIO MIRAVALLE PRIMARIA,19.49309596,-99.12660631
COLEGIO MODERNO MEXICANO,19.34942865,-99.08456166
COLEGIO MONTESSORI IKTAN IKAL  INEA,19.29192313,-99.22000597
COLEGIO MONTESSORI SAN JERONIMO,19.32839182,-99.22301632
COLEGIO MOSSIER PRIMARIA,19.39273687,-99.07829752
COLEGIO MOTOLINA,19.38704804,-99.17328389
COLEGIO MUCEGUI,19.35238313,-99.12335825
COLEGIO NASHVILLE,19.45072346,-99.05776484
COLEGIO NEW SOUTH WALES,19.32052224,-99.2227454
COLEGIO NOIL,19.31386426,-99.2338288
COLEGIO NUEVA ERA AMERICANO,19.38424894,-99.08358891
COLEGIO NUEVA GENERACION,19.36058527,-99.29976172
COLEGIO NUEVA RAZA,19.30967892,-99.23059326
COLEGIO NUEVO MILENIO,19.55464054,-99.13496956
COLEGIO OCTAVIO PAZ,19.19998671,-99.05067991
COLEGIO PAATPAAL,19.29521948,-99.13943511
COLEGIO PABLO M GUZMÁN,19.33465376,-99.21572983
COLEGIO PEDAGOGICO LATINOAMERICANO,19.37750505,-99.03470696
COLEGIO PEDREGAL DEL SUR,19.31537618,-99.1630394
COLEGIO PORVENIR PRIMARIA,19.4193151,-99.15922139
COLEGIO PRINCETON DEL PEDREGAL,19.32674338,-99.20568055
COLEGIO RENACIMIENTO DANTE ALIGHIERI,19.41467868,-99.10340838
COLEGIO REY MECONETZIN,19.32249401,-99.16124501
COLEGIO ROBERTO OWEN       CCT: 09PPR1218X,19.35887868,-99.03172911
COLEGIO RODOLFO USIGLI,19.34628828,-99.08007357
COLEGIO ROSARIO CASTELLANOS,19.45575699,-99.06349408
COLEGIO RUFINO TAMAYO,19.25278201,-99.00908356
COLEGIO SAN PATRICIO,19.50958568,-99.10100983
COLEGIO SEBASTIAN DE APARICIO A.C,19.37779619,-99.19733989
COLEGIO SHARON CHRISTA MC AULIFE SC,19.26870977,-99.21131608
COLEGIO SIGLO XXI,19.40827349,-99.16535357
COLEGIO SIMON BOLIVAR,19.30956282,-99.21277033
COLEGIO SKINNER,19.38736362,-99.08761436
COLEGIO ST PAUL,19.31938402,-99.12547865
COLEGIO TEKAX EDUCACIÓN PRIMARIA,19.28679466,-99.2264024
COLEGIO TEOTIHUACAN,19.39364016,-99.06614042
COLEGIO TEPOCHCALLI,19.32277173,-99.05802195
COLEGIO THOMAS WOODROW WILSON,19.35839499,-99.13833531
COLEGIO TIRSO DE MOLINA AC,19.41176239,-99.12437489
COLEGIO TLAMATINI,19.28533987,-99.18618972
COLEGIO TRILINGUE PEDRO MARIA ANAYA,19.46516528,-99.17160659
COLEGIO UNION DE MEXICO,19.36863567,-99.23341518
COLEGIO V CENTENARIO DE AMERICA 21-1096-256-00-PX-016,19.45540818,-99.06240642
COLEGIO VALLARTA,19.33298338,-99.08459883
