Establecimiento,Lat,Lon
FERRETERÍA LA VIA,19.70861101,-101.2107932
FERRETERIA LAS FLORES,19.70530738,-101.2046174
FERRETERIA LAS MARGARITAS,19.71008731,-101.2069269
FERRETERIA LIBRAMIENTO,19.70637464,-101.241491
FERRETERIA LINCE,19.6675785,-101.1836133
FERRETERIA LOMA,19.68822672,-101.2307898
FERRETERIA LUCIO CABAÑAS,19.7113351,-101.2487651
FERRETERÍA LULE,19.70606917,-101.2013675
FERRETERIA LUNA,19.67310315,-101.3070284
FERRETERIA LUPITA,19.76093048,-101.1084733
FERRETERÍA MARIEL,19.73845831,-101.1371818
FERRETERIA MARIFER,19.73071172,-101.2194116
FERRETERIA MARY,19.71129699,-101.2594195
FERRETERÍA MATERIALES DIAMANTE,19.72159448,-101.2212898
FERRETERIA MAVIZA,19.68933051,-101.228103
FERRETERÍA MEMOS,19.70195918,-101.1875347
FERRETERIA MEMOS,19.71369955,-101.2226293
FERRETERIA MIL CUMBRES,19.71140448,-101.1493625
FERRETERÍA MIRADOR DEL PONIENTE,19.70976007,-101.2443037
FERRETERÍA MONARCAS,19.72373742,-101.2285828
FERRETERÍA NIÑO ARTILLERO,19.69781692,-101.2549507
FERRETERIA NUEVO SOL,19.689774,-101.2278142
FERRETERIA OCOLUSEN,19.68474169,-101.1530965
FERRETERIA PASEO DE LAS LOMAS,19.6995051,-101.1489389
FERRETERIA PEÑA,19.683475,-101.3057982
FERRETERIA PEREZ,19.70215226,-101.1702472
FERRETERÍA PISOS Y BAÑOS INDEPENDENCIA,19.69767756,-101.1879204
FERRETERÍA PLATA,19.7167666,-101.1973004
FERRETERIA PRADERAS,19.65902311,-101.1966584
FERRETERÍA RAMIREZ,19.68116618,-101.3264726
FERRETERIA RIO GRANDE,19.71226801,-101.1916236
FERRETERÍA RIVIERA,19.67633904,-101.226594
FERRETERIA ROCA,19.68783009,-101.2307269
FERRETERIA ROJAS,19.72337852,-101.2057533
FERRETERIA SAN RAFAEL,19.70183057,-101.1531778
FERRETERIA SANCHEZ,19.67148459,-101.2097839
FERRETERIA SANPEZ,19.69126683,-101.2324069
FERRETERIA SERVIS DEPOT,19.68258112,-101.1813016
FERRETERIA SIN NOMBRE,19.71438294,-101.1677557
FERRETERIA SIN NOMBRE,19.71061387,-101.1450845
FERRETERIA SIN NOMBRE,19.72012467,-101.1941899
FERRETERIA SIN NOMBRE,19.69598431,-101.18871
FERRETERIA SIN NOMBRE,19.7087908,-101.2209374
FERRETERIA SIN NOMBRE,19.70558987,-101.1842772
FERRETERIA SIN NOMBRE,19.70271139,-101.1743826
FERRETERIA SIN NOMBRE,19.69033799,-101.2419785
FERRETERÍA SIN NOMBRE,19.72492395,-101.2294081
FERRETERÍA SIN NOMBRE,19.71542207,-101.1688644
FERRETERIA SIN NOMBRE,19.71479482,-101.2155573
FERRETERÍA SIN NOMBRE,19.71763593,-101.1645175
FERRETERIA SIN NOMBRE,19.70888964,-101.2226923
FERRETERIA SIN NOMBRE,19.67508071,-101.3932157
FERRETERÍA SIN NOMBRE,19.68616025,-101.1755392
FERRETERIA SIN NOMBRE,19.7242728,-101.228728
FERRETERIA SIN NOMBRE,19.69744952,-101.1557033
FERRETERIA SIN NOMBRE,19.6894287,-101.2998042
FERRETERIA SIN NOMBRE,19.72166377,-101.2330276
FERRETERÍA SIN NOMBRE,19.70602612,-101.1688891
FERRETERIA SIN NOMBRE,19.64912863,-101.2389405
FERRETERIA SIN NOMBRE,19.708157,-101.2043356
FERRETERÍA SIN NOMBRE.,19.73543436,-101.2127455
FERRETERÍA SINALOA,19.70776437,-101.1751543
FERRETERIA TAIBASA,19.66934083,-101.2124425
FERRETERÍA TAXIMADORA,19.70666197,-101.1622554
FERRETERIA TIBURON,19.70084799,-101.1711123
FERRETERIA TICATE,19.68735071,-101.1877115
FERRETERIA TOOLCRAFT,19.70678287,-101.2022321
FERRETERIA TORRE FUERTE,19.72920641,-101.2002999
FERRETERIA TRINCHERAS,19.66413534,-101.1901631
FERRETERIA TRUPER,19.71477268,-101.1639748
FERRETERIA TUBO EXPRES,19.68315502,-101.2256665
FERRETERIA TZINDURIO,19.69591423,-101.2502689
FERRETERIA VALLE,19.68787826,-101.1261726
FERRETERÍA VAZCORT,19.72049551,-101.2196866
FERRETERIA VICTORI,19.71776017,-101.197134
FERRETERIA VIDRIOFERRE,19.70255639,-101.2480046
FERRETERÍA VIKY,19.72498225,-101.1885478
FERRETERÍA VILLAFAÑA,19.71776601,-101.2162323
FERRETERIA XTREME,19.67137795,-101.1840396
FERRETERIA Y ACABADOS ACMEH,19.74296354,-101.2128284
FERRETERIA Y ALGO MAS SIN NOMBRE,19.69454322,-101.2701741
FERRETERIA Y ARTICULOS DE LIMPIEZA FERREISA,19.6953972,-101.2058569
FERRETERIA Y EQUIPOS LAGUN       SIN NOMBRE,19.69828747,-101.1526832
FERRETERIA Y HERRAMIENTAS DE MORELIA,19.6978743,-101.1983764
FERRETERÍA Y HERRAMIENTAS DE MORELIA,19.69201152,-101.1908156
FERRETERIA Y HERRAMIENTAS EL SURTIDOR,19.69235909,-101.1922022
FERRETERIA Y HERRMIENTAS SIN NOMBRE,19.66500878,-101.1912276
FERRETERÍA Y MATERIAL DE CONSTRUCCIÓN LA ECONÓMICA,19.66120072,-101.2012772
FERRETERIA Y MATERIALES DE CONSTRUCCION EL CORRAL,19.71643005,-101.2393951
FERRETERIA Y MATERIALES DE CONSTRUCCION FERRE VENTURA,19.7193444,-101.1724273
FERRETERIA Y MATERIALES FABSA,19.6600949,-101.1583182
FERRETERIA Y MATERIALES PARA CONSTRUCCION ALE,19.71614263,-101.1578415
FERRETERIA Y MATERIALES PARA CONSTRUCCION FERREMATERIALES LOGEMA,19.70502718,-101.1709053
FERRETERIA Y MATERIALES PARA CONSTRUCCION SAME,19.65781264,-101.186644
FERRETERIA Y MATERIALES PARA LA CONSTRUCCION LA GRANJA,19.708208,-101.2212252
FERRETERIA Y MATERIALES PARA LA CONSTRUCCION LA MICHOACANA,19.71581321,-101.2232558
FERRETERIA Y MATERIALES SIN NOMBRE,19.70214787,-101.2523329
FERRETERIA Y PAPELERIA SIN NOMBRE,19.67564219,-101.3034482
FERRETERIA Y PINTURAS CESAR,19.66539304,-101.2330566
FERRETERIA Y PINTURAS ESMERALDA,19.69885675,-101.1993109
FERRETERIA Y PINTURAS RAMIREZ,19.69933568,-101.2433656
FERRETERIA Y PLOMERIA SIN NOMBRE,19.64616576,-101.237318
FERRETERÍA Y RECUBRIMIENTOS SIN NOMBRE,19.71240008,-101.2222208
FERRETERIA Y TALABATERIA CASA CHAVEZ,19.69598865,-101.1887649
FERRETERÍA Y TLALPALERIA LA TUERQUITA,19.65946898,-101.2003188
FERRETERIA Y TLAPALERIA,19.71095271,-101.2219177
FERRETERIA Y TLAPALERIA,19.71620348,-101.1555973
FERRETERÍA Y TLAPALERÍA ARREYCO,19.703048,-101.1639952
FERRETERÍA Y TLAPALERÍA DANI Y ELI,19.66476022,-101.1979397
FERRETERIA Y TLAPALERIA EL CISNE,19.67516824,-101.2005977
FERRETERIA Y TLAPALERIA EL CLAVO DE ORO,19.6842958,-101.1579735
FERRETERÍA Y TLAPALERÍA FIJAMICH,19.72161959,-101.1687383
FERRETERIA Y TLAPALERIA GABI,19.70913059,-101.2255778
FERRETERIA Y TLAPALERIA ILUMINACION,19.70415352,-101.1605607
FERRETERÍA Y TLAPALERÍA INDUSTRIAL,19.71132469,-101.1974212
FERRETERÍA Y TLAPALERÍA JARDINES,19.69043863,-101.1487147
FERRETERIA Y TLAPALERIA LA FAVORITA,19.69586209,-101.1885444
FERRETERÍA Y TLAPALERÍA LA GOLONDRINA,19.71795903,-101.1958461
FERRETERIA Y TLAPALERIA LA OBRERA,19.70983366,-101.1821994
FERRETERÍA Y TLAPALERÍA LA PROVEEDORA,19.6901794,-101.1907179
FERRETERIA Y TLAPALERIA LA UNION,19.68990058,-101.2257228
FERRETERÍA Y TLAPALERÍA LOS COSTEÑITOS,19.72210896,-101.1945745
FERRETERIA Y TLAPALERIA LUPITA,19.72752719,-101.2027041
FERRETERÍA Y TLAPALERÍA MOLINA,19.72390838,-101.1749613
FERRETERÍA Y TLAPALERÍA SAN PEDRO,19.73809208,-101.1992634
FERRETERÍA Y TLAPALERIA SANTA MARIA,19.67477048,-101.190493
FERRETERÍA Y TLAPALERÍA SANTIAGUITO,19.71564399,-101.1903174
FERRETERIA Y TLAPALERIA SIN NOMBRE,19.69598431,-101.18871
FERRETERIA ZARBA,19.68895466,-101.2506603
FERRETEROS MAYORISTAS DE MORELIA,19.71333062,-101.1704716
FERRETEROS MAYORISTAS DE MORELIA,19.71290983,-101.170141
FERRETODO,19.66334975,-101.1984825
FERRETODO DE MORELIA,19.71071497,-101.1880573
FERRETODO MORELIA,19.71517597,-101.2294665
FERRETODO MORELIA,19.69586324,-101.2415475
FERRETODO PONCE,19.75719934,-101.2264633
FERRETORNINOX,19.70402571,-101.1599911
FERRETRÍA GAB,19.68714626,-101.1881431
FERRETRIA SAN BENITO,19.71838724,-101.1968599
FERRETUBOS BUGOZA,19.70823929,-101.1574831
FIERRERIA EL BARATILLO,19.69598865,-101.1887649
FIERRERIA LA MORELIANA,19.69598865,-101.1887649
FILTER DE MORELIA,19.71573417,-101.1891521
FIX FERRETERIA LA HUERTA,19.69871386,-101.2089096
FIX MORELIA 2 PERIFERICO,19.67487957,-101.2153127
FIX MORELIA 3 LA HUERTA,19.69897905,-101.208779
FRRETERIA   AXSA,19.71302701,-101.1449119
GC TORNICENTRO,19.70151765,-101.210692
GIROPLAS TENENCIA MORELOS,19.64492275,-101.2476294
GRUPO HERCOVA,19.71313985,-101.2159112
GRUPO SOREY,19.69972728,-101.1532219
HERCOVA LLANOS,19.71502764,-101.2494087
HERRAJES Y CERRADURAS HERENDIRA,19.70224478,-101.1648771
HERRAMIENTA RAGO,19.6974604,-101.1906415
HERRAMIENTAS GUADALAJARA,19.69576169,-101.1918969
HERRAMIENTAS Y TORNILLOS,19.68505293,-101.1991553
HISA MATERIAL DE PLOMERÍA,19.69243424,-101.1823769
HOME DEPOT 8672,19.69759822,-101.1509204
HOME DEPOT SUC. 8741 MORELIA,19.67902284,-101.2187972
INNERSOLVENDA DE CALENTADORES,19.66885112,-101.2112986
INSTA HOGAR,19.71124175,-101.1667773
IRRIGACIÓN DE MICHOACÁN,19.74723371,-101.170091
JARCERIA SIN NOMBRE,19.70558987,-101.1842772
JFA HIDRAULICOS DE MICHOACAN SA DE CV,19.67431919,-101.2050271
LA CAS DEL TORNILLO,19.67086751,-101.1861801
LA GUERA,19.70558987,-101.1842772
LA TLAPA,19.69201343,-101.2374018
LONAS LA MORELIANA,19.71970585,-101.1885275
MANGUERAS Y CONEXIONES EL DELFIN,19.71789012,-101.1855926
MAQUINAS Y HERRAMIENTAS,19.71665766,-101.1974875
MAS DE TODO,19.69589728,-101.191983
MAS REFACCIONES PARA EL HOGAR,19.6958946,-101.1919361
MAS TORNILLOS,19.70827803,-101.1700536
MATERIAL DE BARRO PARA LA CONSTRUCCIÓN Y MACETAS LA CABAÑITA,19.71896096,-101.1818313
MATERIAL DE PLOMERIA Y FERRETERIA,19.69373213,-101.255623
MATERIAL ELECTRICO ESPINOZA,19.7309547,-101.2061895
MATERIAL ELÉCTRICO SIN NOMBRE,19.71691463,-101.1907555
MATERIALES ACE,19.72947052,-101.2189704
MATERIALES ANDY,19.6970606,-101.2597814
MATERIALES CASA GARFIAS,19.71089837,-101.2187269
MATERIALES DE CONSTRUCCION,19.74244099,-101.137228
MATERIALES EL GAVILAN,19.74154947,-101.1954624
MATERIALES EL PARIÁN,19.6953923,-101.267477
MATERIALES ELECTRICOS LOS PEQUENITOS,19.69598865,-101.1887649
MATERIALES GUZMAN,19.69909079,-101.2489477
MATERIALES HERRERA,19.64475409,-101.2346913
MATERIALES JAVIS,19.75537141,-101.2215498
MATERIALES LA UNION,19.68776545,-101.1269279
MATERIALES LA VILLITA,19.68618294,-101.1992768
MATERIALES MATEMEX,19.70532312,-101.2438352
MATERIALES PARA CONSTRUCCION,19.748644,-101.1377152
MATERIALES PARA CONSTRUCCION EL GUERO,19.70627776,-101.1500986
MATERIALES PARA CONSTRUCCION FERMA,19.65564399,-101.1574535
MATERIALES PARA CONSTRUCCION FERREMATERIALES ARCOS,19.65450163,-101.1578018
MATERIALES PARA CONSTRUCCION FERREMATERIALES PANTALEON,19.65534754,-101.1556777
MATERIALES PARA CONSTRUCCIÓN FRANCISCO J MUJICA,19.72498921,-101.1901227
MATERIALES PARA CONSTRUCCION SAN MIGUEL,19.73673399,-101.1651231
MATERIALES PARA CONSTRUCCIÓN SATELITE,19.73263294,-101.1638708
MATERIALES PARA CONSTRUCCION Y FERRETERIA GRUPO RANGEL,19.65668068,-101.1928986
MATERIALES PARA GAS TECNI-GAS,19.69208162,-101.181558
MATERIALES PARA LA CONSTRUCCIÓN EL MARTILLO,19.65726297,-101.2020057
MATERIALES PARA LA CONSTRUCCIÓN ESTAMINA,19.69063881,-101.2335233
MATERIALES PARA LA CONSTRUCCIÓN LA BODEGUITA,19.67337153,-101.1903648
MATERIALES PARA LA CONSTRUCCION LA GUERA,19.73797451,-101.2122746
MATERIALES PARA LA CONSTRUCCION SIERRA,19.68631611,-101.2505164
MATERIALES PARA LA CONSTRUCCION SIN NOMBRE,19.70753924,-101.2553765
MATERIALES PARA LA CONSTRUCION DE BLOCK,19.67313959,-101.3877305
MATERIALES PARA LA COSTRUCCION SAN JOSE,19.69492051,-101.1536868
MATERIALES QUINCEO,19.72140728,-101.2230371
MATERIALES SANITARIOS E HIDRAULICOS DE MORELIA,19.6887349,-101.1644697
MATERIALES VAFER,19.69025826,-101.1668981
MAYORISTA DE BANOS Y MARMOLES DE MORELIA,19.69845559,-101.25158
MUGE INDUSTRIALES DE PVC,19.72273808,-101.1413749
MUNDO FERRETERO,19.6948504,-101.2200572
MYM,19.72547451,-101.2058632
ONLYSUN SADECV,19.70769524,-101.1840827
PATRIMONIO HOY,19.72357414,-101.223574
PISOS Y ACABADOS VILLALOBOS,19.70853454,-101.1694032
PLANETA FERRETERO,19.73069833,-101.2028432
PLOFOMICH,19.6901488,-101.1997327
PLOME HIDRAULICOS,19.68507114,-101.190919
PLOME PLAST,19.672703,-101.2213587
PLOMEGAS DE MORELIA,19.68501634,-101.1990774
PLOMERIA ERIKA,19.68776776,-101.2257935
PLOMERIA Y ACCESORIOS ACUEDUCTO,19.69532119,-101.158566
PM FERRETERIA Y PAPELERIA,19.69950455,-101.2684706
PRODUCTOS AHORRES DE ENERGIA,19.71767993,-101.195509
PRODUCTOS DE ALAMBRE SIN NOMBRE,19.70522734,-101.1768029
PUESTO DE HERRAMIENTAS SIN NOMBRE,19.70558987,-101.1842772
REFACCIONARIA DEL HOGAR,19.72425796,-101.1808222
RUMA FERRETERIA.,19.70945332,-101.1671018
SEAL CRET DE MORELIA,19.69555594,-101.1656445
SERVI MALLAS JUPITER,19.67176585,-101.2094362
SERVICIOS URBANIZACIONES Y MAQUINARIA DEL PONIENTE SA DE CV,19.70231939,-101.2130618
SL FERRETERIA,19.67952164,-101.325654
SURTEK,19.69389623,-101.1724227
SURTIDORA DE TORNILLO SIN NOMBRE,19.72282563,-101.2146498
SURTIDORA MEXICANA,19.73889715,-101.1276949
TABICON Y FERREMATERIALES CARHINOS,19.71750425,-101.1460641
TECNO RENOVABLES,19.70921766,-101.1887116
TIENDA DE ARICULOS DE PLOMERIA SIN NOMBRE,19.69485994,-101.1644338
TIENDA ELÉCTRICA SAN FRANCISCO,19.70122418,-101.1880097
TLAPALERÍA ARCOIRIS,19.69388786,-101.2211522
TLAPALERÍA BUCARELI,19.70270148,-101.1730105
TLAPALERÍA CHIVIS,19.70987847,-101.2053111
TLAPALERIA CIBELES,19.72074169,-101.2200242
TLAPALERIA DEL SANTO NIÑO.,19.6999527,-101.1991102
TLAPALERÍA EL GALLITO,19.72462937,-101.1785168
TLAPALERÍA FERREPAO,19.69719593,-101.2086483
TLAPALERÍA GUANAJUATO,19.7120066,-101.1881563
TLAPALERÍA REYES Y FERRETERIA,19.7029615,-101.1664196
TLAPALERIA SIN NOMBRE,19.72534894,-101.2312614
TLAPALERIA SIN NOMBRE,19.74296151,-101.1349398
TLAPALERIA Y FERRETERIA CASA REYES,19.70914041,-101.1599507
TLAPALERÍA Y FERRETERÍA SAN JUAN,19.7053258,-101.1848162
TLAPALERÍA Y FERRETERÍA VENUS,19.70565656,-101.1628642
TOOL FERRETERIA,19.69209293,-101.2013008
TORNILLERIA EL ZAR DEL TORNILLO,19.723057,-101.1930162
TORNILLO LOCO,19.71431108,-101.1972515
TORNILLOS CLAVOS Y HERRAMIENTAS SIN NOMBRE,19.70262324,-101.2097993
TORNILLOS DE MORELIA,19.71009505,-101.1890857
TORNILLOS MAPA,19.72398913,-101.2239391
TORNILLOS SIN NOMBRE,19.69857004,-101.2051822
TORNILLOS SIN NOMBRE,19.72434844,-101.2055259
TORNILLOS Y HERRAMIENTAS JIMENEZ,19.70935216,-101.1466837
"TORNILLOS, BIRLOS Y HERRAMIENTAS QUINCEO",19.72495205,-101.2237687
TRAPALERIA 4 HERMANOS,19.71122587,-101.1583469
TRUPPER,19.7221796,-101.1433686
TUBERIAS SUMINISTROS,19.69898156,-101.204493
TUBOS DE ACERO Y GALVANIZADOS S A DE C V,19.70739053,-101.1720227
TUBOS HIDRAHULICOS DE MORELIA,19.70245329,-101.1618649
TUBOS VÁLVULAS DE MICHOACÁN,19.69270815,-101.1818478
TUBOS Y CONEXIONES SEPULVEDA,19.72649524,-101.2100781
UNIÓN TABIQUERA LA PAZ,19.71096127,-101.1638004
UNIVERSIDAD CONTEMPORANEA DE LAS AMERICAS,19.70406,-101.22817
VENTA DE ARTÍCULOS DE PLOMERÍA LA CASA DEL PLOMERO DE MORELIA,19.69252863,-101.1945929
VENTA DE CALENTADORES SOLARES ONLYSUN,19.69315247,-101.1767372
VENTA DE COSASA VARIAS SIN NOMBRE,19.69001725,-101.2527376
VENTA DE FERREMATERIALES ESPINO,19.64613335,-101.2495356
VENTA DE FERRETERIA,19.72834143,-101.208539
VENTA DE FIERRERIA LA HERRADURA,19.69598865,-101.1887649
VENTA DE HERRAMIENTA Y TORNILLOS MERCADO DE TORNILLOS BIRLOS Y HERRAMIENTAS,19.70902134,-101.1687892
VENTA DE HERRAMIENTAS ELECTRICA,19.68962817,-101.1849846
VENTA DE MAQUINARIA INDUSTRIAL PARA MADERA RAGAMA,19.70725706,-101.172312
VENTA DE MATERIALES TABLARROCA,19.69121132,-101.2128682
VENTA DE PINTURAS MIL COLORES,19.70110901,-101.1536725
VENTA DE PRODUCTOS DE LIMPIEZA SIN NOMBRE,19.69598431,-101.18871
VENTA DE SOLARES,19.71181253,-101.2267624
VENTA EN FERRETERIAS Y TLAPALERIAS,19.67503238,-101.2201461
VENTA Y REPARACION DE EQUIPO DE JARDINERIA,19.69423143,-101.2031505
VESMARS,19.67649426,-101.2265841
