Punto,Lat,Lon
ESCUELA SECUNDARIA DIURNA 266 TEOTIHUACAN,19.32875627,-99.07966421
ESCUELA SECUNDARIA DIURNA 270 CELESTINO GOROSTIZA,19.45925938,-99.14993439
ESCUELA SECUNDARIA DIURNA 271,19.50397377,-99.08687851
ESCUELA SECUNDARIA DIURNA 272 RUFINO TAMAYO,19.45850394,-99.06549911
ESCUELA SECUNDARIA DIURNA 275 09DES0275W,19.32406792,-99.06348408
ESCUELA SECUNDARIA DIURNA 279,19.32578077,-99.25941375
ESCUELA SECUNDARIA DIURNA 285 XIPETOTEC,19.48770173,-99.08401572
ESCUELA SECUNDARIA DIURNA 289 ANTONIO CARRILLO FLORES,19.3480063,-99.31738087
ESCUELA SECUNDARIA DIURNA 289 ANTONIO CARRILLO FLORES 09DES42892,19.35001756,-99.31656461
ESCUELA SECUNDARIA DIURNA 29 DON MIGUEL HIDALGO Y COSTILLA,19.28966583,-99.1688652
ESCUELA SECUNDARIA DIURNA 296,19.37984263,-99.01961365
ESCUELA SECUNDARIA DIURNA 297 PROF. OSCAR SANCHEZ SANCHEZ,19.44319823,-99.08659641
ESCUELA SECUNDARIA DIURNA 299 CIRO E GONZALEZ BLACKALLER JORNADA AMPLIADA,19.3164767,-99.10483571
