Punto,Lat,Lon
UNIVER CENTRO HISTORICO,20.67925573,-103.3458187
UNIVER INDEPENDENCIA I,20.63932718,-103.3180429
UNIVER INDEPENDENCIA II,20.63931565,-103.3167683
UNIVER JARDINES DEL BOSQUE,20.66677407,-103.3819795
UNIVER NIÑOS HEROES,20.62812107,-103.3200119
UNIVER TLAQUEPAQUE,20.63392594,-103.2971889
UNIVER TLAQUEPAQUE PILA SECA,20.64042811,-103.3165877
UNIVER TONALA,20.62758742,-103.2415526
UNIVER VALLARTA GRAN PLAZA,20.67471903,-103.4028606
UNIVERCIDAD CIME,20.67810006,-103.3894714
UNIVERSIDAD AMERICA LATINA,20.64222006,-103.388154
UNIVERSIDAD AMERICA LATINA,20.69381533,-103.4150485
UNIVERSIDAD AMERICA LATINA,20.74051119,-103.3857198
UNIVERSIDAD AMERICA LATINA,20.67447843,-103.3740448
UNIVERSIDAD AMERICA LATINA,20.67301267,-103.3470355
UNIVERSIDAD AMERICA LATINA,20.57322479,-103.4540332
UNIVERSIDAD AMERICA LATINA,20.6954902,-103.3268631
UNIVERSIDAD AMERICA LATINA,20.65788203,-103.4006404
UNIVERSIDAD AMERICA LATINA,20.62798289,-103.2408717
UNIVERSIDAD AMERIKE,20.63035681,-103.4081856
UNIVERSIDAD ANTROPOLOGICA,20.63608852,-103.4125941
UNIVERSIDAD ANTROPOLOGICA DE GUADALAJARA,20.67200836,-103.3887556
UNIVERSIDAD AUTONOMA CHAPINGO,20.63819485,-103.3870292
UNIVERSIDAD AUTONOMA DE GUADALAJARA,20.69474163,-103.4154434
UNIVERSIDAD AUTONOMA DE TAUMAULIPAS,20.69428422,-103.3422808
UNIVERSIDAD CENTRO DE IDIOMAS,20.67547356,-103.3488427
UNIVERSIDAD CENTRO DE IDIOMAS,20.67516143,-103.3489126
UNIVERSIDAD CUAUHTÉMOC PLANTEL GUADALAJARA,20.70170263,-103.4606727
UNIVERSIDAD DE ARTES DIGITALES,20.69380469,-103.367513
UNIVERSIDAD DE DESARROLLO NACIONAL,20.65402119,-103.3266017
UNIVERSIDAD DE GUADALAJARA,20.67248296,-103.3725807
UNIVERSIDAD DE GUADALAJARA,20.66830875,-103.3721353
UNIVERSIDAD DE GUADALAJARA,20.67621341,-103.3696796
UNIVERSIDAD DE GUADALAJARA CENTRO UNIVERSITARIO CIENCIAS DE LA SALUD,20.68639017,-103.3310144
"UNIVERSIDAD DE GUADALAJARA CENTRO UNIVERSITARIO DE ARTE ARQUITECTURA Y DISEÑO, DIVISION DE ARTES Y HUMANIDADES CAMPUS EX CLAUSTRO DE STA MARIA DE GRAC",20.67853254,-103.344964
UNIVERSIDAD DE GUADALAJARA SISTEMA DE UNIVERSIDAD VIRTUAL,20.67197603,-103.3787979
UNIVERSIDAD DE INNOVACIÓN,20.67339261,-103.3537272
UNIVERSIDAD DE INNOVACION Y VANGUARDIA DE MEXICO,20.67242158,-103.3662162
UNIVERSIDAD DE MEDIOS AUDIO VISUALES,20.66239404,-103.3593246
UNIVERSIDAD DE MEDIOS AUDIOVISUALES,20.671255,-103.3694026
UNIVERSIDAD DE MEDIOS AUDIOVISUALES,20.6712414,-103.3700666
UNIVERSIDAD DE OCCIDENTE UNO,20.72772417,-103.3912295
UNIVERSIDAD DE OCIDENTE,20.67890904,-103.373396
UNIVERSIDAD DEL PACIFICO,20.67277483,-103.372588
UNIVERSIDAD DEL VALLE DE ATEMAJAC  UNIVA,20.65670278,-103.4199515
