Establecimiento,Lat,Lon
ABARROTES LOS GALLOS,19.30453303,-99.25075456
ABARROTES LOS GALLOS,19.37360692,-99.11491659
ABARROTES LOS GALLOS,19.45145723,-99.08894805
ABARROTES LOS GARCIA,19.44809981,-99.0642685
ABARROTES LOS GARCIA,19.50726338,-99.10505752
ABARROTES LOS GATOS,19.45429311,-99.10892591
ABARROTES LOS GAVILANES,19.37623214,-99.10038321
ABARROTES LOS GEMELOS,19.33331803,-99.01418374
ABARROTES LOS GEMELOS,19.23033934,-99.0002518
ABARROTES LOS GEMELOS,19.21973,-98.97302716
ABARROTES LOS GEMELOS,19.32677878,-99.04426852
ABARROTES LOS GEMELOS,19.41311966,-99.12773418
ABARROTES LOS GEMELOS,19.32092128,-99.06865813
ABARROTES LOS GERMAN,19.3560521,-99.25280875
ABARROTES LOS GILES,19.52442286,-99.14591371
ABARROTES LOS GIRASOLES,19.37365784,-99.0947534
ABARROTES LOS GIRASOLES,19.41780601,-99.11621374
ABARROTES LOS GIRASOLES,19.24016268,-99.01917416
ABARROTES LOS GIRASOLES,19.32369812,-99.11125726
ABARROTES LOS GIRASOLES,19.35017062,-99.11643636
ABARROTES LOS GIRASOLES,19.27668915,-99.24451546
ABARROTES LOS GIRASOLES,19.41366186,-99.12416035
ABARROTES LOS GIRASOLES,19.22727715,-99.20211909
ABARROTES LOS GONZALEZ,19.49997502,-99.1253438
ABARROTES LOS GUANGOS,19.45500729,-99.13382307
ABARROTES LOS GUERITOS,19.34366765,-99.27964669
ABARROTES LOS GUEROS,19.46470747,-99.14639695
ABARROTES LOS GUEROS,19.48931852,-99.09949939
ABARROTES LOS GUEROS,19.45741936,-99.19598079
ABARROTES LOS GUEROS,19.39230669,-99.04569354
ABARROTES LOS GUEROS,19.30346385,-99.04862488
ABARROTES LOS GUEROS,19.37414569,-99.00635714
ABARROTES LOS GUEROS,19.38843371,-99.05219673
ABARROTES LOS GUEROS,19.36060271,-99.09059075
ABARROTES LOS GUEROS,19.27853438,-99.19898505
ABARROTES LOS GUEROS,19.47782648,-99.14419773
ABARROTES LOS GUEROS,19.20265879,-99.13639527
ABARROTES LOS GUEROS,19.30821473,-99.04502696
ABARROTES LOS GUEROS,19.36220956,-99.24180531
ABARROTES LOS GUEROS,19.25528949,-99.07493583
ABARROTES LOS GUEROS,19.49736309,-99.08938399
ABARROTES LOS GUEROS,19.49150785,-99.08205874
ABARROTES LOS GUEROS,19.37331155,-99.00484461
ABARROTES LOS GUEROS,19.3885453,-99.06374621
ABARROTES LOS GUEROS,19.31724845,-99.04583457
ABARROTES LOS GUEROS,19.42805432,-99.07167316
ABARROTES LOS GÜEROS,19.2407443,-99.23086766
ABARROTES LOS GUEROS,19.24944735,-98.99709334
ABARROTES LOS GUEROS,19.5720864,-99.13126739
ABARROTES LOS GUEROS,19.4499724,-99.14775204
ABARROTES LOS GUEROS,19.35448295,-99.05140045
ABARROTES LOS GÜEROS,19.34497936,-99.00511084
ABARROTES LOS GUEROS,19.46655908,-99.14628452
ABARROTES LOS GUEROS,19.31554723,-99.22449746
ABARROTES LOS GUEROS,19.46865714,-99.08827922
ABARROTES LOS GUERRERENSE,19.33063702,-99.04941692
ABARROTES LOS GUERRERO,19.20600168,-99.14864111
ABARROTES LOS GUERRERO,19.37422433,-99.10551337
ABARROTES LOS HERMANOS,19.19597786,-99.03316511
ABARROTES LOS HERMANOS,19.27476989,-99.22438127
ABARROTES LOS HERMANOS,19.34209053,-99.20193196
ABARROTES LOS HERMANOS,19.32929472,-99.0318079
ABARROTES LOS HERMANOS,19.40796927,-99.14220425
ABARROTES LOS HERMANOS,19.31128706,-99.11337355
ABARROTES LOS HERMANOS,19.25584174,-99.03447516
ABARROTES LOS HERMANOS,19.46167637,-99.11284455
ABARROTES LOS HERMANOS,19.30425215,-99.04525521
ABARROTES LOS HERMANOS SANCHEZ,19.31026426,-99.16272955
ABARROTES LOS HERNANDEZ,19.2512513,-99.16023259
ABARROTES LOS HIJOS DE SÁNCHEZ,19.45019528,-99.17781632
ABARROTES LOS HUEVINES,19.37398353,-99.037902
ABARROTES LOS HURACANES,19.25094322,-99.03128147
ABARROTES LOS JAROCHITOS,19.19288789,-99.02444542
ABARROTES LOS JEFES,19.43753385,-99.1234283
ABARROTES LOS JUANES,19.19567427,-99.11923954
ABARROTES LOS JUANES,19.23925159,-99.00556189
ABARROTES LOS KICOS,19.37918363,-99.23814667
ABARROTES LOS KIKES,19.390525,-99.07481879
ABARROTES LOS KIKOS,19.20157506,-99.12562723
ABARROTES LOS LAURELES,19.3288125,-99.08762854
ABARROTES LOS LIMONES,19.26155632,-99.00110782
ABARROTES LOS LIMONES,19.32884454,-99.28525788
ABARROTES LOS LUCEROS,19.38781523,-99.11952381
ABARROTES LOS LUISES,19.38476886,-99.11374367
ABARROTES LOS LUPILLOS,19.28989854,-99.15814785
ABARROTES LOS MANOLOS,19.36851672,-99.14431593
ABARROTES LOS MARIOS,19.43231933,-99.11626666
ABARROTES LOS MARTINEZ,19.30517889,-99.04695926
ABARROTES LOS MENDOZA,19.27723207,-99.18493311
ABARROTES LOS MICKYS,19.41894323,-99.14535337
ABARROTES LOS MISMOS,19.33273313,-99.16485134
ABARROTES LOS MONCHIS,19.46856708,-99.08278346
ABARROTES LOS MORALES,19.22555957,-98.94877494
ABARROTES LOS MORALES,19.24935676,-99.05679542
ABARROTES LOS MORALES,19.40622279,-99.1963911
ABARROTES LOS MORALES,19.32222591,-99.06398645
ABARROTES LOS MORENO,19.32936723,-99.17154083
ABARROTES LOS MORROS,19.42756638,-99.05857774
ABARROTES LOS MORROS,19.47185113,-99.20837182
ABARROTES LOS MUCHACHOS,19.22097386,-98.97871199
ABARROTES LOS MUCHITOS,19.33232731,-99.01608865
ABARROTES LOS MUEGANOS,19.36127225,-99.15221087
ABARROTES LOS MUEGANOS,19.37408851,-99.28115432
ABARROTES LOS MUÑECOS,19.40399872,-99.14345717
ABARROTES LOS MUÑECOS,19.53308541,-99.14474234
ABARROTES LOS MURUA,19.47479088,-99.157792
ABARROTES LOS NEGRITOS,19.39497976,-99.12486531
ABARROTES LOS NEGRITOS,19.47170614,-99.0836331
ABARROTES LOS NICOS,19.31578693,-99.04012465
ABARROTES LOS NIETO,19.45114509,-99.20357655
ABARROTES LOS NIETOS,19.50482013,-99.0936005
ABARROTES LOS NIÑOS,19.25561556,-99.17078087
ABARROTES LOS OLIVOS,19.39624252,-99.14605982
ABARROTES LOS OLIVOS,19.48544405,-99.09764447
ABARROTES LOS OLIVOS,19.39750071,-99.19508343
ABARROTES LOS OLIVOS,19.39589055,-99.1936407
ABARROTES LOS OLIVOS,19.34275344,-99.2082492
ABARROTES LOS OLIVOS,19.25755117,-99.02111869
ABARROTES LOS OSITOS,19.39072715,-99.2006232
ABARROTES LOS OSOS,19.38380997,-99.11731163
ABARROTES LOS OTROS PINOS,19.28618367,-99.18572295
ABARROTES LOS PABELES,19.25415794,-99.0111365
ABARROTES LOS PAISANOS,19.50540188,-99.18811915
ABARROTES LOS PANCHITOS,19.3842539,-99.21282858
ABARROTES LOS PANCHOS,19.31640989,-99.07927532
ABARROTES LOS PARIENTES,19.27092123,-99.16143859
ABARROTES LOS PATOS,19.35294894,-99.06673779
ABARROTES LOS PAVORREALES,19.31725984,-99.06448219
ABARROTES LOS PAVOS,19.30825711,-99.14652784
ABARROTES LOS PEKES,19.35510352,-99.25862815
ABARROTES LOS PELUCHES,19.45690838,-99.1026862
ABARROTES LOS PEPES,19.29159755,-99.04750544
ABARROTES LOS PEPES,19.42997057,-99.09211914
ABARROTES LOS PEPES,19.37454305,-99.2865114
ABARROTES LOS PEPES,19.37124827,-99.14362885
ABARROTES LOS PEPES,19.34161246,-99.03006451
ABARROTES LOS PEPES,19.37891834,-99.02204874
ABARROTES LOS PEPES,19.41283829,-99.13959182
ABARROTES LOS PEPOS,19.30287633,-99.07909259
ABARROTES LOS PEPOS,19.37463579,-99.19672735
ABARROTES LOS PEQUES,19.19405968,-99.13784373
ABARROTES LOS PEQUES,19.22218825,-99.20411196
ABARROTES LOS PEQUES,19.2939877,-99.03568745
ABARROTES LOS PEQUES,19.3263732,-99.24254011
ABARROTES LOS PEQUES,19.30329926,-99.06751412
ABARROTES LOS PEQUES,19.42124318,-99.05781246
ABARROTES LOS PEQUES,19.47994712,-99.17635467
ABARROTES LOS PEQUES,19.41780216,-99.11596966
ABARROTES LOS PEQUES,19.33236518,-99.24951575
ABARROTES LOS PEQUES,19.2423915,-99.00848033
ABARROTES LOS PEQUES,19.37763862,-99.01330854
ABARROTES LOS PEQUES,19.39473528,-99.11037829
ABARROTES LOS PEQUES,19.26087848,-99.09464262
ABARROTES LOS PEQUES,19.37544229,-99.03780822
ABARROTES LOS PEQUES,19.34427728,-99.01172849
ABARROTES LOS PEQUES,19.38599391,-99.10538999
ABARROTES LOS PEQUES,19.33429396,-99.04265293
ABARROTES LOS PEQUES,19.32013234,-99.10582113
ABARROTES LOS PEQUES,19.33035288,-99.1587133
ABARROTES LOS PERICOS,19.46031205,-99.13133533
ABARROTES LOS PERICOS,19.19721851,-99.10703127
ABARROTES LOS PICAPIEDRA 2,19.31761137,-99.15603234
ABARROTES LOS PICHUS,19.50484746,-99.13448597
ABARROTES LOS PICHUS,19.18316556,-99.05987194
ABARROTES LOS PIKIS,19.32786002,-99.03724457
ABARROTES LOS PIÑA,19.45079339,-99.18737421
ABARROTES LOS PINGOS,19.33609852,-99.13719686
ABARROTES LOS PINGUINOS,19.488951,-99.09981718
ABARROTES LOS PINGUINOS,19.43417008,-99.10302508
ABARROTES LOS PINITOS,19.29435245,-99.0483059
ABARROTES LOS PINITOS,19.39902794,-99.10301891
ABARROTES LOS PINITOS,19.35633403,-99.01534888
ABARROTES LOS PINITOS,19.21118603,-98.97121589
ABARROTES LOS PINITOS,19.32629998,-99.21653181
ABARROTES LOS PINITOS,19.32377398,-99.25474951
ABARROTES LOS PINITOS,19.35929395,-99.22566071
ABARROTES LOS PINOS,19.45779618,-99.10617
ABARROTES LOS PINOS,19.51708291,-99.16163987
ABARROTES LOS PINOS,19.49662045,-99.18469518
ABARROTES LOS PINOS,19.34952978,-99.0102897
ABARROTES LOS PINOS,19.32393088,-99.12206528
ABARROTES LOS PINOS,19.23768719,-99.08803333
ABARROTES LOS PINOS,19.34639245,-99.02835979
ABARROTES LOS PINOS,19.3728917,-99.03168834
ABARROTES LOS PINOS,19.34055998,-99.09732809
ABARROTES LOS PINOS,19.27654158,-99.21876096
ABARROTES LOS PINOS,19.28780858,-98.99136751
ABARROTES LOS PINOS,19.36667094,-99.09853466
ABARROTES LOS PINOS,19.37697339,-99.10777092
ABARROTES LOS PINOS,19.21095379,-98.98247397
ABARROTES LOS PINOS,19.30154359,-99.22265342
ABARROTES LOS PINOS,19.31498405,-99.15192488
ABARROTES LOS PINOS,19.42392549,-99.05599785
ABARROTES LOS PIONEROS,19.34465412,-99.27311196
ABARROTES LOS PIRULES,19.24841068,-99.17123125
ABARROTES LOS PIRULES,19.23184108,-98.99747127
ABARROTES LOS PITUCOS,19.30421989,-99.03521103
ABARROTES LOS PITUFOS,19.40654176,-99.14640255
ABARROTES LOS POBLANOS,19.51396129,-99.20314856
ABARROTES LOS POLLIS,19.32351197,-99.25699349
ABARROTES LOS POLLITOS,19.29188522,-99.22231116
ABARROTES LOS POLLITOS,19.31945356,-99.25393752
ABARROTES LOS POLLITOS,19.30638268,-99.25128085
ABARROTES LOS POLLITOS,19.32125548,-99.05853438
ABARROTES LOS POLLUELOS,19.32509896,-99.17292038
ABARROTES LOS POLLUELOS,19.32509896,-99.17292038
ABARROTES LOS POTROS,19.42292553,-99.06865846
ABARROTES LOS PRIMOS,19.32206843,-99.11389012
ABARROTES LOS PRIMOS,19.25094193,-99.05416843
ABARROTES LOS PRIMOS,19.38694564,-99.21595097
ABARROTES LOS PRIMOS,19.23419965,-99.11805209
ABARROTES LOS PRIMOS,19.36593163,-99.02694424
ABARROTES LOS PRIMOS,19.31997347,-99.05109954
ABARROTES LOS PRIMOS,19.37044766,-99.17281629
ABARROTES LOS PRIMOS,19.35855685,-99.2421104
ABARROTES LOS PRIMOS,19.33304626,-99.05768242
ABARROTES LOS PRIMOS,19.34452294,-99.10200266
ABARROTES LOS PRIMOS 1,19.29184179,-99.06159307
ABARROTES LOS PRIMOS MEDINA,19.19716841,-99.05182254
ABARROTES LOS PUMAS,19.38825872,-99.11534326
ABARROTES LOS PUMITAS,19.45831827,-99.06352474
ABARROTES LOS QUESOS DE LA ABUELA,19.29107311,-99.01064906
ABARROTES LOS QUIQUES,19.51300258,-99.20818217
ABARROTES LOS REHILETES,19.30934563,-99.10616184
ABARROTES LOS REYES,19.34725452,-99.10674314
ABARROTES LOS REYES,19.48699707,-99.18525826
ABARROTES LOS REYES,19.34626231,-99.10936716
ABARROTES LOS REYES,19.3833268,-99.20418856
ABARROTES LOS REYES,19.24854925,-99.13269727
ABARROTES LOS ROBLES,19.32975622,-99.08891125
ABARROTES LOS ROCHAS,19.32781692,-99.09967462
ABARROTES LOS ROSALES,19.37050595,-99.02526868
ABARROTES LOS ROSALES,19.47972483,-99.1569702
ABARROTES LOS ROSALES,19.42566463,-99.06311992
ABARROTES LOS ROSALES,19.42948938,-99.07022292
ABARROTES LOS ROSALES,19.28731552,-99.05996417
ABARROTES LOS ROSALES,19.39590893,-99.10566375
ABARROTES LOS RUBIO,19.38607662,-99.11813775
ABARROTES LOS SANCHEZ,19.41117203,-99.08409841
ABARROTES LOS SANCHEZ,19.40248379,-99.06272324
ABARROTES LOS SANCHEZ,19.29227522,-99.13945913
ABARROTES LOS SÁNCHEZ,19.36500839,-99.09644866
ABARROTES LOS SASPOS,19.2764471,-99.18145841
ABARROTES LOS SAUCES,19.25545725,-99.18372677
ABARROTES LOS SEIS,19.3279846,-99.03979105
ABARROTES LOS SERGIOS,19.39142527,-99.08504391
ABARROTES LOS SIETE,19.32102043,-99.10989191
ABARROTES LOS SOLES,19.37294146,-99.29052663
ABARROTES LOS SSEÑORES DEL MAIZ,19.34293571,-98.99412377
ABARROTES LOS TABLITA,19.34111391,-99.11896235
ABARROTES LOS TIOS,19.17576373,-98.99822763
ABARROTES LOS TIOS,19.3854827,-99.2201091
ABARROTES LOS TITOS,19.29102343,-99.0449961
ABARROTES LOS TITOS,19.19617915,-99.147119
ABARROTES LOS TOÑOS,19.31512712,-99.14677543
ABARROTES LOS TOÑOS,19.48657925,-99.0857421
ABARROTES LOS TOÑOS,19.47902413,-99.11578501
ABARROTES LOS TORRES,19.31834591,-99.04606895
ABARROTES LOS TRES CABOS,19.24015346,-99.08824125
ABARROTES LOS TRES COCHINITOS,19.30796707,-99.06792232
ABARROTES LOS TRES ESTRADAS,19.39352717,-99.06139824
ABARROTES LOS TRES GARCIA,19.29961602,-99.26017813
ABARROTES LOS TRES GARCÍA,19.37433708,-99.14230647
ABARROTES LOS TRES GARCIA,19.25559353,-99.17362479
ABARROTES LOS TRES GARCIAS,19.3193157,-99.26985152
ABARROTES LOS TRES HERMANOS,19.27884574,-99.20284915
ABARROTES LOS TRES HERMANOS,19.27313854,-99.19284261
ABARROTES LOS TRES HERMANOS,19.4029264,-99.1973445
ABARROTES LOS TRES HERMANOS,19.30161374,-99.17029227
ABARROTES LOS TRES HERMANOS,19.27521369,-99.1861758
ABARROTES LOS TRES PERICOS,19.2042471,-99.04665983
ABARROTES LOS TRES PINOS,19.27955298,-99.0362992
ABARROTES LOS TRES REGALOS,19.35355586,-99.21773418
ABARROTES LOS TRES REYES,19.24039372,-99.0857979
ABARROTES LOS TRES TESOROS,19.39607199,-99.11917334
ABARROTES LOS TRIOS,19.38603208,-99.22016792
ABARROTES LOS TULIPANES,19.24926305,-99.02470738
ABARROTES LOS TULIPANES,19.28157527,-99.19002039
ABARROTES LOS TULIPANES,19.24823822,-99.02698584
ABARROTES LOS TULIPANES,19.28877984,-99.22582815
ABARROTES LOS TULIS,19.24549175,-99.07049221
ABARROTES LOS VECINOS,19.39664451,-99.21058979
ABARROTES LOS VECINOS,19.37306259,-99.03980879
ABARROTES LOS VIKINGOS,19.23957302,-99.10120174
ABARROTES LOS VOLCANES,19.2700491,-99.17992227
ABARROTES LOS VOLCANES,19.26882173,-99.17548348
ABARROTES LOS VOLCANES,19.45624552,-99.12238974
ABARROTES LOS WERITOS,19.287394,-99.01199808
ABARROTES LOS WHISKAS,19.47409827,-99.207265
ABARROTES LOS WICHOS,19.42372707,-99.0565135
ABARROTES LOSA,19.47359709,-99.15192962
ABARROTES LOSGEMELOS,19.2951841,-99.15264418
ABARROTES LOTSO,19.47167924,-99.15734429
ABARROTES LOURDES,19.47196252,-99.09104014
ABARROTES LOURDES,19.43737967,-99.08374942
ABARROTES LOVER,19.42874554,-99.13004162
ABARROTES LOXO,19.30498079,-99.03737671
ABARROTES LOXXO,19.37335338,-99.01004218
ABARROTES LOYOLA,19.31960592,-99.04867736
ABARROTES LOZADA 2,19.19127198,-99.08927641
ABARROTES LOZANO,19.24888706,-99.01280432
ABARROTES LOZANO,19.55909963,-99.12526725
ABARROTES LUA,19.56048685,-99.136419
ABARROTES LUCAS,19.39086695,-99.09017575
ABARROTES LUCAS,19.32372071,-99.14536981
ABARROTES LUCAS,19.55405029,-99.15241205
ABARROTES LUCAS,19.27237043,-99.17269752
ABARROTES LUCAS,19.27772602,-99.20608182
ABARROTES LUCECITA,19.46262551,-99.13878236
ABARROTES LUCERITO,19.32526201,-99.02750912
ABARROTES LUCERITO,19.34848422,-99.20664135
ABARROTES LUCERITO,19.33066526,-99.1636255
ABARROTES LUCERITO,19.33980987,-99.10388465
ABARROTES LUCERITO,19.36785325,-99.14303198
ABARROTES LUCERITO,19.3484288,-99.07433377
ABARROTES LUCERITO,19.41543052,-99.16189427
ABARROTES LUCERITO DEL AMANECER,19.21475533,-99.20268394
ABARROTES LUCERO,19.31000833,-99.042789
ABARROTES LUCERO,19.37138847,-99.07384672
ABARROTES LUCERO,19.4146017,-99.09426977
ABARROTES LUCERO,19.25155074,-99.03630141
ABARROTES LUCERO,19.21525716,-98.98994701
ABARROTES LUCERO,19.49147052,-99.10633245
ABARROTES LUCERO,19.30813812,-99.04113259
ABARROTES LUCERO,19.54092012,-99.1347868
ABARROTES LUCERO,19.32794854,-99.03941628
ABARROTES LUCERO,19.49708407,-99.12019237
ABARROTES LUCERO,19.36425877,-99.11442136
ABARROTES LUCERO,19.34154746,-99.01379948
ABARROTES LUCERO,19.3987123,-99.10720672
ABARROTES LUCERO,19.32336859,-99.14043693
ABARROTES LUCERO,19.36425877,-99.11442136
ABARROTES LUCESITA,19.27119612,-99.18024073
ABARROTES LUCESITA,19.33738673,-98.98856143
ABARROTES LUCHA,19.37351001,-99.14684535
ABARROTES LUCHIS,19.46430727,-99.10058929
ABARROTES LUCHITA,19.29855809,-99.17198486
ABARROTES LUCHITA,19.4355805,-99.10892182
ABARROTES LUCHO,19.49960163,-99.09950478
ABARROTES LUCI,19.2816788,-99.00145259
ABARROTES LUCI,19.32395064,-99.16191186
ABARROTES LUCI,19.29003378,-99.23790301
ABARROTES LUCI,19.46069761,-99.15417297
ABARROTES LUCI,19.39603133,-99.11029036
ABARROTES LUCIA,19.3718985,-99.02837978
ABARROTES LUCIA,19.35673596,-99.25872247
ABARROTES LUCIANITA,19.4497659,-99.18513929
ABARROTES LUCIANO 2,19.40865859,-99.16559698
ABARROTES LUCIERNAGA,19.54304069,-99.13475524
ABARROTES LUCIS,19.29792216,-99.06744804
ABARROTES LUCKY,19.48206815,-99.20776296
ABARROTES LUCY,19.22711836,-98.96640728
ABARROTES LUCY,19.40285441,-99.12788023
ABARROTES LUCY,19.33948458,-98.99559359
ABARROTES LUCY,19.37398095,-99.22217669
ABARROTES LUCY,19.30314169,-99.0510827
ABARROTES LUCY,19.35449024,-99.07250471
ABARROTES LUCY,19.48595022,-99.06823783
ABARROTES LUCY,19.37982638,-99.19351098
ABARROTES LUCY,19.36676131,-99.14568582
ABARROTES LUCY,19.38926509,-99.08989812
ABARROTES LUCY,19.35290333,-99.06428171
ABARROTES LUCY,19.45747623,-99.09440891
ABARROTES LUCY,19.44683672,-99.08702248
ABARROTES LUCY,19.35629021,-99.3018347
ABARROTES LUCY,19.3747647,-99.2232558
ABARROTES LUCY,19.3307961,-99.17518863
ABARROTES LUCY,19.49555277,-99.18168302
ABARROTES LUCY,19.30284773,-99.26723246
ABARROTES LUCY,19.30895346,-99.10965694
ABARROTES LUCY,19.19469599,-99.05570458
ABARROTES LUCY,19.33655075,-99.06671226
ABARROTES LUCY,19.28821773,-99.0325626
ABARROTES LUCY,19.36993903,-99.04909958
ABARROTES LUCY,19.46841563,-99.11832498
ABARROTES LUCY,19.34623108,-99.03665345
ABARROTES LUCY,19.49015131,-99.07784468
ABARROTES LUCY,19.31714696,-99.24359008
ABARROTES LUCY,19.39232155,-99.06163149
ABARROTES LUCY,19.48908442,-99.084574
ABARROTES LUCY,19.2856676,-99.06016296
ABARROTES LUCY,19.39366994,-99.04790014
ABARROTES LUCY,19.33090528,-99.0372682
ABARROTES LUCY,19.38242598,-99.11808027
ABARROTES LUCY,19.24209131,-99.14572462
ABARROTES LUCY,19.3204149,-99.0400227
ABARROTES LUCY,19.43885972,-99.17154419
ABARROTES LUCY,19.26717136,-99.12115092
ABARROTES LUENSOLET,19.26115585,-99.00619882
ABARROTES LUGO,19.56700681,-99.13051631
ABARROTES LUICITO,19.21283634,-99.16615508
ABARROTES LUIGGI,19.24424599,-99.14979181
ABARROTES LUIGI,19.30736346,-99.03893807
ABARROTES LUIGI,19.25710167,-99.01004103
ABARROTES LUIGIS,19.38762725,-99.20142585
ABARROTES LUIGUI,19.32622177,-99.24937246
ABARROTES LUIS,19.40034981,-99.18871852
ABARROTES LUIS,19.38531234,-99.05013511
ABARROTES LUIS,19.42489603,-99.13148364
ABARROTES LUIS,19.3465901,-98.98518002
ABARROTES LUIS,19.3928078,-99.04108453
ABARROTES LUIS,19.46667021,-99.06572028
ABARROTES LUIS,19.40135956,-99.13406383
ABARROTES LUIS,19.4981096,-99.09366832
ABARROTES LUIS ANGEL,19.34797737,-98.99521463
ABARROTES LUIS ANGEL,19.34599849,-98.98504475
ABARROTES LUIS ANGUEL,19.22715814,-99.08645022
ABARROTES LUIS ENRIQUE,19.47376533,-99.08163214
ABARROTES LUIS ENRIQUE,19.33341304,-99.27817386
ABARROTES LUIS MARIO,19.40990754,-99.08382621
ABARROTES LUIS YAEL,19.34771424,-99.07695737
ABARROTES LUISA,19.22321367,-99.00120236
ABARROTES LUISA,19.34777278,-98.99344542
ABARROTES LUISITA,19.4567088,-99.10134219
ABARROTES LUISITO,19.33114234,-98.97996682
ABARROTES LUISITO,19.35372527,-99.31627102
ABARROTES LUISMI,19.25126208,-99.01109334
ABARROTES LUKY,19.39315759,-99.06402918
ABARROTES LUKY,19.34530756,-99.01085562
ABARROTES LULU,19.25521673,-99.18134682
ABARROTES LULU,19.30798574,-99.14417296
ABARROTES LULU,19.36222469,-99.01044302
ABARROTES LULU,19.38138161,-99.22448013
ABARROTES LULU,19.37110203,-99.28002085
ABARROTES LULU,19.26438766,-99.09821893
ABARROTES LULU,19.48202143,-99.1197137
ABARROTES LULU,19.28203671,-99.20734433
ABARROTES LULU,19.33906483,-99.18865156
ABARROTES LULU,19.34627307,-99.01541582
ABARROTES LULU,19.31584003,-99.15411813
ABARROTES LULU,19.54248709,-99.13592152
ABARROTES LULU,19.25931879,-99.0374713
ABARROTES LULU,19.39608348,-99.07456339
ABARROTES LULU,19.28114562,-99.24296322
ABARROTES LULU,19.48382639,-99.11820207
ABARROTES LULU,19.27469327,-99.18334058
ABARROTES LULU,19.20118335,-99.13834483
ABARROTES LULU,19.49329,-99.10031382
ABARROTES LULU,19.40137322,-99.0952648
ABARROTES LULU,19.25875957,-99.10642748
ABARROTES LULU,19.45864215,-99.19673601
ABARROTES LULU,19.33209351,-99.11505358
ABARROTES LULU,19.35220256,-99.28608744
ABARROTES LULU,19.42694859,-99.10634147
ABARROTES LULU,19.30753313,-99.3337316
ABARROTES LULU,19.38000448,-99.22584098
ABARROTES LULUZA,19.38064282,-99.0986586
ABARROTES LUMA,19.33080087,-99.16636745
ABARROTES LUMA,19.34893004,-99.04170595
ABARROTES LUMA,19.33588281,-99.16865374
ABARROTES LUNA,19.23519674,-99.16432145
ABARROTES LUNA,19.33289898,-99.03465829
ABARROTES LUNA,19.29993301,-99.17165962
ABARROTES LUNA,19.30756699,-99.0392492
ABARROTES LUNA,19.23685486,-99.10464798
ABARROTES LUNA,19.27074274,-99.23888688
ABARROTES LUNA,19.2835405,-99.18801814
ABARROTES LUNA,19.47531545,-99.15770339
ABARROTES LUNA,19.40553381,-99.06541134
ABARROTES LUNA,19.34756645,-98.99312497
ABARROTES LUNA,19.30165913,-99.25368118
ABARROTES LUNA,19.34110728,-98.99962225
ABARROTES LUNA,19.54272657,-99.14138765
ABARROTES LUNA,19.29711309,-99.05519297
ABARROTES LUNA,19.34236022,-98.99354791
ABARROTES LUNA,19.26856293,-99.22765369
ABARROTES LUNA,19.34085775,-99.05587737
ABARROTES LUNA,19.32779661,-99.09286154
ABARROTES LUNA,19.21186796,-99.17911233
ABARROTES LUNA,19.27298764,-99.00268253
ABARROTES LUNA,19.38799945,-99.10437222
ABARROTES LUNA,19.23183595,-99.18061508
ABARROTES LUNA,19.35022966,-99.30050064
ABARROTES LUNA,19.3779851,-99.22819919
ABARROTES LUNA,19.21266348,-99.21667653
ABARROTES LUNA,19.25589716,-99.00666199
ABARROTES LUNA,19.2556233,-99.03023783
ABARROTES LUNA,19.47377608,-99.19224217
ABARROTES LUNA,19.37922329,-99.07310497
ABARROTES LUNA AZUL,19.44290827,-99.19193035
ABARROTES LUNA II,19.39365811,-99.06709074
ABARROTES LUNA Y ESTRELLA,19.20544114,-99.21713719
ABARROTES LUNI,19.36507535,-99.29066505
ABARROTES LUPE,19.33311143,-99.01917877
ABARROTES LUPIS,19.39988317,-99.09233314
ABARROTES LUPIS,19.46061056,-99.18124782
ABARROTES LUPITA,19.28567114,-99.13037663
ABARROTES LUPITA,19.25475348,-99.16120383
ABARROTES LUPITA,19.4413856,-99.16518061
ABARROTES LUPITA,19.29879411,-99.24749948
ABARROTES LUPITA,19.51531475,-99.14440979
ABARROTES LUPITA,19.35554454,-99.30387568
ABARROTES LUPITA,19.44695384,-99.15557046
ABARROTES LUPITA,19.48353662,-99.12140027
ABARROTES LUPITA,19.2967634,-99.06302744
ABARROTES LUPITA,19.24485324,-99.09043824
ABARROTES LUPITA,19.32556248,-99.05607768
ABARROTES LUPITA,19.32768306,-99.0786533
ABARROTES LUPITA,19.32849678,-99.15018876
ABARROTES LUPITA,19.30178297,-99.26933499
ABARROTES LUPITA,19.26848162,-99.00739161
ABARROTES LUPITA,19.25196948,-99.02373449
ABARROTES LUPITA,19.4590507,-99.09258877
ABARROTES LUPITA,19.45973672,-99.11185721
ABARROTES LUPITA,19.27280067,-99.18458114
ABARROTES LUPITA,19.20762695,-99.16342503
ABARROTES LUPITA,19.23340281,-99.17837553
ABARROTES LUPITA,19.32771224,-99.28295327
ABARROTES LUPITA,19.25106997,-99.17547586
ABARROTES LUPITA,19.31844895,-99.05106817
ABARROTES LUPITA,19.35091247,-99.04345361
ABARROTES LUPITA,19.35127112,-99.04476614
ABARROTES LUPITA,19.28818704,-99.05581578
ABARROTES LUPITA,19.39379976,-99.09597334
ABARROTES LUPITA,19.38465931,-99.21954424
ABARROTES LUPITA,19.38483138,-99.22052282
ABARROTES LUPITA,19.38488239,-99.22043669
ABARROTES LUPITA,19.49212801,-99.12679766
ABARROTES LUPITA,19.34838186,-99.06381455
ABARROTES LUPITA,19.3615856,-99.00647931
