Establecimiento,Lat,Lon
INSTITUTO DE DISEÑO DE MODAS ZEITGEIST,19.401149,-99.1271966
INSTITUTO DE ECOLOGÍA,19.3225787,-99.1924779
INSTITUTO DE EDUCACION AVANZADA,19.3880991,-99.1744254
INSTITUTO DE EMPRENDEDORES UNIVERSA,19.4065401,-99.1681529
INSTITUTO DE EMPRESA,19.4243695,-99.2031486
INSTITUTO DE ENLACES EDUCATIVOS,19.3025844,-99.1982821
INSTITUTO DE ENSEÑANZA SUPERIOR EN CONTADURÍA Y ADMINISTRACIÓN,19.4021936,-99.1369237
INSTITUTO DE ENSEÑANZAEN SALUD DE MEXICO AC,19.4078974,-99.1919783
INSTITUTO DE ESPECIALIDADES POSTECNICAS DE ENFERMERIA,19.4461888,-99.1575318
"INSTITUTO DE ESTUDIOS DE POSGRADO EN COMERCIO INTERNACIONAL, AC",19.4316926,-99.1796019
INSTITUTO DE ESTUDIOS SUPERIORES DE DERECHO PENAL INDEPAC,19.3457512,-99.148521
INSTITUTO DE ESTUDIOS SUPERIORES DE DISEÑO MC. S. S. C.,19.4335452,-99.1847968
INSTITUTO DE ESTUDIOS SUPERIORES DE MODA,19.4242949,-99.1645629
INSTITUTO DE ESTUDIOS SUPERIORES DE TURISMO,19.3812445,-99.1414055
INSTITUTO DE ESTUDIOS SUPERIORES DEL COLEGIO HOLANDES,19.4261832,-99.1578903
"INSTITUTO DE ESTUDIOS SUPERIORES DEL COLEGIO HOLANDES, S.C.",19.4258388,-99.158634
INSTITUTO DE ESTUDIOS SUPERIORES EN ADMINISTRACIÓN PÚBLICA,19.4173018,-99.1610035
INSTITUTO DE ESTUDIOS UNIVERSITARIOS,19.4242152,-99.1690359
INSTITUTO DE ESTUDIOS UNIVERSITARIOS,19.4299167,-99.2058454
INSTITUTO DE ESTUDIOS UNIVERSITARIOS GESTALT,19.4032808,-99.1391604
INSTITUTO DE FISICA,19.3268703,-99.1801734
INSTITUTO DE FÍSICA,19.3248648,-99.1756605
INSTITUTO DE GASTRONOMIA MEXICO,19.2946476,-99.1145323
INSTITUTO DE GEOFÍSICA,19.3289573,-99.1756382
INSTITUTO DE GEOGRAFÍA,19.3289469,-99.1756395
INSTITUTO DE GEOLOGIA,19.3266348,-99.1754643
INSTITUTO DE INGENIERIA,19.3305324,-99.1818015
INSTITUTO DE INVESTIGACION EN MATEMATICAS APLICADAS Y EN SISTEMAS,19.3269988,-99.1810748
INSTITUTO DE INVESTIGACIONES BIBLIOGRAFICAS DE LA INFORMACION,19.3172341,-99.183102
INSTITUTO DE INVESTIGACIONES BIOMEDICAS,19.3189683,-99.1940681
INSTITUTO DE INVESTIGACIONES BIOMEDICAS,19.310488,-99.1867257
INSTITUTO DE INVESTIGACIONES DOCTOR JOSE MARIA LUIS MORA,19.3762872,-99.1852596
INSTITUTO DE INVESTIGACIONES DOCTOR JOSE MARÍA LUIS MORA,19.3778972,-99.182605
INSTITUTO DE INVESTIGACIONES EN MATERIALES,19.3236573,-99.1808008
INSTITUTO DE INVESTIGACIONES JURIDICAS,19.3168679,-99.1806716
INSTITUTO DE INVESTIGACIONES SOBRE LA UNIVERSIDAD Y LA EDUCACION,19.3160336,-99.1861346
INSTITUTO DE MATEMATICAS,19.3248671,-99.1756579
INSTITUTO DE MATEMÁTICAS,19.3258686,-99.1809116
INSTITUTO DE MERCADOTECNIA Y PUBLICIDAD SC,19.4157468,-99.1644857
INSTITUTO DE META ENDODONCIA,19.396665,-99.1703701
INSTITUTO DE POSGRADO EN DRECHO Y PSICOTERAPIA,19.3856523,-99.1327879
INSTITUTO DE PSICOTERAPIA INTEGRAL Y CIENCIAS DE LA SALUD,19.3901264,-99.1633869
INSTITUTO DE QUÍMICA,19.3234777,-99.1768766
INSTITUTO GERIZIM,19.3899609,-99.2135347
INSTITUTO HUMANISTA DE PSICOTERAPIA GESTAL,19.3452063,-99.1562984
INSTITUTO INGENIA INOVACION Y CREATIVIDAD,19.4576699,-99.1447683
INSTITUTO JUAN RAMON FERNANDEZ,19.2953441,-99.1796063
INSTITUTO KEPLER,19.2647023,-99.1054679
INSTITUTO LATINOAMERICANO DE POLIGRAFIA MEXICO,19.4911515,-99.1259206
INSTITUTO LEONARDO BRAVO,19.4637071,-99.1326728
INSTITUTO LEONARDO BRAVO,19.4353892,-99.1564888
INSTITUTO LEONARDO BRAVO AC,19.4357213,-99.1563237
INSTITUTO MEXICANO DE ESTUDIOS SUPERIORES PARA LA ACTUALIZACIÓN DE PROFESIONALES,19.3154233,-99.0717937
INSTITUTO MEXICANO DE ESTUDIOS SUPERIORES UNIVERSITARIOS,19.4243157,-99.1496058
INSTITUTO MEXICANO DE LA AUDICION Y EL LENGUAJE,19.403903,-99.1770913
INSTITUTO MEXICANO DE PSICOONCOLOGIA,19.299909,-99.047316
INSTITUTO MEXICANO DE PSICOONCOLOGIA PLANTEL MONTEVIDEO,19.4931774,-99.1446645
INSTITUTO MEXICANO DE PSICOONCOLOGIA PLANTEL MONTEVIDEO,19.4931798,-99.1446748
INSTITUTO MEXICANO DE PSICOONCOLOGÍA SC PLANTEL TALPAN,19.3646126,-99.1427216
INSTITUTO NACIONAL ACADEMICO DE ACTUALIZACIÓN Y CAPACITACIÓN EDUCATIVA,19.4159633,-99.1663749
INSTITUTO NACIONAL DE ADMINISTRACIÓN PÚBLICA,19.3844962,-99.2497416
INSTITUTO NACIONAL DE CIENCIAS PENALES,19.2866,-99.1655063
INSTITUTO NACIONAL DE CIENCIAS PENALES CAMPUS TLALPAN,19.2861131,-99.1637184
INSTITUTO NACIONAL DE DESARROLLO JURIDICO,19.3949962,-99.1767251
INSTITUTO NACIONAL DE ESTUDIOS FISCALES INEF,19.3986209,-99.1707213
INSTITUTO NACIONAL DE ESTUDIOS SINDICALES Y DE ADMINISTRACIÓN PÚBLICA,19.4342173,-99.1564114
INSTITUTO NACIONAL DE ESTUDIOS SUPERIORES EN DERECHO PENAL,19.4277685,-99.1558026
INSTITUTO ORTEGA VASCONCELOS DE MEXICO,19.4098934,-99.1613797
INSTITUTO PAKAL,19.3050496,-99.1276321
INSTITUTO PENSAMIENTO Y CULTURA EN AMERICA LATINA,19.350556,-99.1312373
INSTITUTO POLITECNICO NACIONAL,19.4283222,-99.1472175
INSTITUTO SALESIANO DE ESTUDIOS SUPERIORES,19.2960732,-99.1448371
INSTITUTO SUPERIOR MARIANO MORENO,19.287747,-99.140077
INSTITUTO TACUBAYA,19.3923762,-99.186267
INSTITUTO TECNICO DE FORMACION POLICIAL DENOMINADO UNIVERSIDAD DE LA POLICIA DE LA CIUDAD DE MEXICO,19.3338973,-99.2544335
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,19.3441349,-99.1996365
INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,19.3110454,-99.2230404
INSTITUTO TECNOLÓGICO DE ÁLVARO OBREGÓN,19.3579486,-99.239327
INSTITUTO TECNOLOGICO DE GUSTAVO A MADERO II,19.5507393,-99.1482565
INSTITUTO TECNOLÓGICO DE GUSTAVO A. MADERO,19.4618961,-99.0614948
INSTITUTO TECNOLOGICO DE IZTAPALAPA,19.3800965,-99.0523507
INSTITUTO TECNOLÓGICO DE IZTAPALAPA,19.3795183,-99.0528263
INSTITUTO TECNOLOGICO DE LA CONSTRUCCION,19.3379394,-99.2117094
INSTITUTO TECNOLOGICO DE LA CONSTRUCCION AC,19.3384906,-99.2104205
INSTITUTO TECNOLOGICO DE MILPA ALTA,19.1933384,-99.0972628
INSTITUTO TECNOLÓGICO DE MILPA ALTA,19.193326,-99.0972673
INSTITUTO TECNOLOGICO DE TELEFONOS DE MEXICO,19.473042,-99.190612
INSTITUTO TECNOLÓGICO DE TELÉFONOS DE MÉXICO SC,19.4906015,-99.2120556
INSTITUTO TECNOLÓGICO DE TELÉFONOS DE MÉXICO SC,19.430457,-99.1368672
INSTITUTO TECNOLÓGICO DE TELÉFONOS DE MÉXICO SC,19.4295924,-99.1443262
INSTITUTO TECNOLÓGICO DE TELÉFONOS DE MÉXICO SC,19.4348825,-99.1663721
"INSTITUTO TECNOLOGICO DE TELEFONOS DE MEXICO, S.C.",19.29485,-99.1574724
INSTITUTO TECNOLOGICO DE TLAHUAC,19.2933231,-98.9980486
INSTITUTO TECNOLOGICO DE TLAHUAC 3,19.279656,-99.0573512
INSTITUTO TECNOLÓGICO DE TLÁHUAC III,19.2803416,-99.0569497
INSTITUTO TECNOLÓGICO DE TLALPAN,19.1966833,-99.1421828
INSTITUTO TECNOLOGICO MILPA ALTA II,19.1971783,-98.9906197
INSTITUTO TECNOLOGICO NACIONAL,19.4269185,-99.1086992
INSTITUTO TECNOLOGICO RESTAURANTERO,19.3247665,-99.1387259
INSTITUTO TECNOLOGICO TLAHUAC II,19.2320112,-98.9913744
INSTITUTO TECNOLOGICO Y DE ESTUDIO SUPERIORES DE MONTERREY CAMPUS SANTA FE,19.3579298,-99.2604025
INSTITUTO TEGNOLÓGICO DE TLALPAN,19.1966928,-99.1457301
INSTITUTO TERAPIA COGNITIVA CONDUCTUAL,19.3964035,-99.1728601
INSTITUTO UNIVERSITARIO DEL PRADO,19.4197042,-99.171444
INSTITUTO UNIVERSITARIO LEON FELIPE,19.4047126,-99.1822164
INSTITUTO UNIVERSITARIO LONDRES PLANTEL MIXCOAC,19.3772541,-99.1885857
INSTUTO LATINOAMERICANO DE SOBREPRESO Y OBECIDAD,19.3271102,-99.1394459
INSUCE INSTITUTO SUPERIOR EN CIENCIAS EMPRESARIALES Y DEPORTIVAS,19.4239657,-99.1428648
INTITUTO DE ESTUDIOS TRANSGENERACIONALES,19.4369155,-99.1888036
INVERNADERO FAUSTINO MIRANDA,19.3289705,-99.1798949
IPHET INSTITUTO PROFESIONAL EN TERAPIA Y HUMANIDADES,19.2831291,-99.1723722
IPN,19.4268604,-99.1296559
ITACA ESCUELA SUPERIOR DE NEGOCIOS,19.3242579,-99.230529
JARDIN BOTANICO,19.3212397,-99.1932591
KUEPA DE MEXICO,19.4329867,-99.1411526
LEX SIGNUM,19.3980123,-99.1521253
LIBRERÍA JAIME GARCÍA TERRES,19.3367819,-99.1865661
LOCAL DE REGISTRO DE ASPIRANTES,19.3068482,-99.1823753
ORGANO INTERNO DE CONTROL,19.5071998,-99.1375183
PATRONATO DE OBRAS E INSTALACIONES DEL INSTITUTO POLITECNICO NACIONAL (POI-IPN),19.5069332,-99.1424361
PLANTEL CENTRO ,19.4323832,-99.1444323
PLANTEL ERMITA,19.4323627,-99.1442824
PLANTEL INGENIERÍAS,19.514179,-99.1554832
PLANTEL IZTAPALAPA,19.3527747,-99.0145017
PLANTEL NORTE,19.5019997,-99.1176542
PLANTEL SUR I,19.3956133,-99.1374643
PLANTEL SUR II,19.3847017,-99.1391206
PLANTEL TLAHUAC,19.3090863,-99.0694918
PLANTEL TLALPAN,19.4024982,-99.1368749
PLANTEL TOREO,19.4543589,-99.2166697
PLANTEL VIADUCTO ,19.398725,-99.1369683
PLANTEL XOLA,19.3937242,-99.1382956
POSGRADO DEL INSTITUTO MEXICANO DEL PETROLEO,19.4888664,-99.1449887
PRESIDENCIA DEL DECANATO,19.4518342,-99.1649855
PRODUCCIONES DE DESARROLLO CREATIVAS,19.4141313,-99.180287
PROGRAMA DE ATENCIÓN PERSONALIZADA Y TUTORIAL  PAPYT,19.2999864,-99.1027082
PROGRAMAS DE ESTUDIOS DE DIVERSIDAD CULTURAL Y LA INTERCULTUIRIDAD DE UNAM,19.2920075,-99.1489135
PUDH,19.346764,-99.169968
RECTORIA GENERAL,19.2865839,-99.1377384
RED UNIVERCOM SC,19.4367589,-99.2101919
SECRETARIA ACADEMICA,19.5003612,-99.1401243
SECRETARIA DE ADMINISTRACION,19.5071838,-99.1375027
SECRETARIA DE EXTENSION E INTEGRACION SOCIAL,19.5048652,-99.1413237
SECRETARIA DE GESTION ESTRATEGICA,19.5072053,-99.1422854
SECRETARIA DE INVESTIGACION Y POSGRADO,19.5003612,-99.1401243
SECRETARIA DE LA TECNOLOGIA DE LA INFORMACION,19.4068576,-99.1099954
SECRETARIA DE PREVENCION ATENCION Y SEGURIDAD UNIVERSITARIA,19.3321588,-99.1893617
SECRETARIA DE SERVICIOS EDUCATIVOS,19.5089418,-99.140518
SECRETARIA DE UNIDAD,19.2999864,-99.1027082
SECRETARIA GENERAL,19.5003612,-99.1401243
SECRETARÍA TÉCNICA DEL CONSEJO DE PLANEACIÓN,19.332155,-99.1893612
SECRETRIA DE SERVICIOS A LA COMUNIDAD,19.3933489,-99.1705103
SERVICIO DE TRANSPORTE TRANSPORTE PASAJE UNIVERSITARIO EXCLUSIVO,19.3363423,-99.1930042
SERVICIOS EDUCALP,19.3532633,-99.0803445
SUNLAND,19.437656,-99.1955073
TEATRO CASA DE LA PAZ,19.4196502,-99.1711584
TEATRO SANTA CATARINA,19.3498134,-99.1712057
TEC UNIVERSITARIO,19.4272648,-99.1627874
TECNOLOGICO IBEROAMERICANO DE LA CIUDAD DE MEXICO,19.3874088,-99.0292119
"TECNOLOGICO UNIVERSITARIO DE MEXICO AZCAPOTZALCO, S.C.",19.470297,-99.1874746
TECNOLOGICOS DALUPS,19.3608168,-99.2908285
TRABAJO SOCIAL CENTRO DE EDUCACIÓN CONTINUA DE LA ESCUELA DE TRABAJO SOCIAL DE LA UNAM,19.3605437,-99.1615236
TRANSPORTE INTERNO PUMABUS,19.3237302,-99.1748719
TRONCO INTERDIVISIONAL,19.2999864,-99.1027082
UCAD UNIVERSIDAD LINDAVISTA,19.5065441,-99.1312001
UDEEI 50 UNIDAD DE EDUCACION ESPECIAL E INDUCIDA,19.3590834,-99.104607
UDS GLOBAL VIRTUAL,19.3946738,-99.1734395
UESAM,19.4332387,-99.1295224
UIC UNIVERSIDAD INTERCONTINENTAL,19.4235428,-99.1598323
UIC UNIVERSIDAD INTERCONTINENTAL,19.2811341,-99.1721558
UINIVERSIDAD DEL NUEVO MEXICO S.C,19.4876591,-99.126405
ULA CAMPUS EJECUTIVO ARAGON,19.4649752,-99.0850999
ULA CAMPUS EJECUTIVO COAPA,19.3101982,-99.1242302
ULA CAMPUS EJECUTIVO EL ROSARIO,19.501889,-99.2040004
ULA CAMPUS EJECUTIVO LINDAVISTA,19.4913788,-99.1357362
ULA CAMPUS EJECUTIVO ON LINE,19.3736146,-99.1674669
ULA CAMPUS EJECUTIVO POLANCO,19.4444698,-99.2028597
ULA CAMPUS EJECUTIVO REFORMA,19.4248678,-99.1673602
ULA CAMPUS EJECUTIVO SUR ORIENTE,19.3926789,-99.0619707
ULA CAMPUS EJECUTIVO XOCHIMILCO,19.2678704,-99.1242833
ULA CAMPUS FLORIDA,19.3600871,-99.1775825
ULA CAMPUS VALLE FISIOTERAPIA,19.3728772,-99.167459
UNED UNIVERSIDAD NACIONAL DE EDUCACION A DISTANCIA,19.429225,-99.1581777
UNIDAD ACADEMICA DE EDUCACION CONTINUA BEATRIZ VELASCO DE ALEMAN SUBDIVISION DE MEDICINA FAMILIAR,19.4456992,-99.1137222
UNIDAD ADMINISTRADORA DE LA TORRE DE INGENIERAA,19.328663,-99.1831135
UNIDAD AZCAPOTZALCO,19.502724,-99.1836213
UNIDAD DE DESARROLLO TECNOLOGICO (TECHNOPOLI),19.4978814,-99.1438005
UNIDAD DE INTERCAMBIO ACADÉMICO,19.3192706,-99.1937246
UNIDAD DE SEMINARIOS IGNACIO CHAVEZ,19.3147178,-99.1958404
UNIDAD POLITECNICA DE GESTION CON PERSPECTIVA DE GENERO (UPGPG),19.49924,-99.1324793
UNIDAD POLITECNICA PARA EL DESARROLLO Y LA COMPETITIVIDAD EMPRESARIAL (UPDCE),19.4978814,-99.1438005
UNIDAD POLITECNICA PARA LA EDUCACION VIRTUAL (POLIVIRTUAL),19.4978814,-99.1438005
UNIDAD PROFESIONAL INTERDISCIPLINARIA DE BIOTECNOLOGIA (UPIBI),19.5121204,-99.1244143
UNIDAD PROFESIONAL INTERDISCIPLINARIA DE INGENIERIA Y CIENCIAS SOCIALES Y ADMINISTRATIVAS (UPIICSA),19.3953695,-99.0923658
UNIDAD PROFESIONAL INTERDISCIPLINARIA EN INGENIERIA Y TECNOLOGIAS AVANZADAS (UPIITA),19.508646,-99.1272488
UNIDEP,19.4275338,-99.1570351
UNINT,19.4036549,-99.1525097
UNIPRO,19.3937096,-99.163867
UNISUR,19.1982871,-99.0122441
UNITEC CAMPUS MARINA NACIONAL,19.4472853,-99.1813309
UNIVERCIDAD INTERNACIONAL,19.3609314,-99.1393319
UNIVERITAS,19.3422159,-99.1488794
UNIVERSDIDAD PEDAGOGICA NACIONAL UNIDAD UPN 096 CDMX NORYTE,19.451441,-99.0595591
UNIVERSIDA INTERLOBAL,19.4354841,-99.1556614
UNIVERSIDAD ABIERTA Y A DISTANCIA DE MÉXICO,19.4226701,-99.1612335
UNIVERSIDAD AMERICA DEL NORTE,19.4209224,-99.1730135
UNIVERSIDAD ANAHUAC MEXICO CAMPUS SUR,19.332531,-99.2431423
UNIVERSIDAD AUNTONOMA DE LA CIUDAD DE MEXICO,19.4239819,-99.1382171
UNIVERSIDAD AUTONOMA CHAPINGO,10.2583938,-124.4455263
UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO CASA LIBERTAD,19.3584834,-98.9995815
UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO PLANTEL CUAUTEPEC,19.5569865,-99.1409196
UNIVERSIDAD AUTÓNOMA DE LA CIUDAD DE MÉXICO PLANTEL SAN LORENZO TEZONCO,19.3141553,-99.0590478
UNIVERSIDAD AUTONOMA DE NUEVO LEON,19.4028877,-99.1708552
UNIVERSIDAD AUTONOMA METROPOLITANA UNIDAD IZTAPALAPA,19.3609001,-99.0713322
UNIVERSIDAD AUTONOMA METROPOLITANA XOCHIMILCO RECTORIA,19.2999864,-99.1027082
UNIVERSIDAD CATOLICA LUMEN GENTIUM,19.4495173,-99.1538217
UNIVERSIDAD CATOLICA LUMEN GENTIUM A C,19.264438,-99.1133634
UNIVERSIDAD CATOLICA LUMEN GENTIUM A C,19.2892087,-99.1717258
UNIVERSIDAD CHAPULTEPEC,19.3861977,-99.1619857
UNIVERSIDAD CNCI,19.4235481,-99.1659867
UNIVERSIDAD CNCI DE MÉXICO SC,19.3580378,-99.1195052
UNIVERSIDAD CUGS,19.4228548,-99.1537987
UNIVERSIDAD DE CIENCIAS DEL COMPORTAMIENTO,19.3338722,-99.1415889
UNIVERSIDAD DE COLIMA,19.4202519,-99.1735766
UNIVERSIDAD DE DURANGO,19.4810975,-99.1176406
UNIVERSIDAD DE ESPAÑA Y MEXICO,19.4264622,-99.1599021
UNIVERSIDAD DE GUADALAJARA,19.4067635,-99.1642162
UNIVERSIDAD DE LA CIUDAD DE MEXICO,19.3742649,-99.1717435
UNIVERSIDAD DE LA COMUNICACION,19.4144859,-99.1679243
UNIVERSIDAD DE LA COMUNICACIÓN,19.4157315,-99.1596443
UNIVERSIDAD DE LA TERCERA EDAD,19.3702667,-99.2886369
UNIVERSIDAD DE LA TERCERA EDAD,19.3860242,-99.1470594
UNIVERSIDAD DE LAS AMERICAS AC,19.4218749,-99.166338
UNIVERSIDAD DE LONDRES,19.4150767,-99.1585229
UNIVERSIDAD DE LONDRES,19.4200748,-99.1473972
UNIVERSIDAD DE LONDRES,19.416201,-99.1595758
UNIVERSIDAD DE LONDRES,19.4131842,-99.1644416
UNIVERSIDAD DE LONDRES AC,19.417252,-99.1683748
UNIVERSIDAD DE LONDRES AC,19.4255832,-99.1533783
UNIVERSIDAD DE NEGOCIOS ISEC,19.3959375,-99.1650499
UNIVERSIDAD DEL CLAUSTRO DE SOR JUANA,19.4269047,-99.1368072
UNIVERSIDAD DEL CLAUSTRO DE SOR JUANA,19.4271577,-99.1384493
UNIVERSIDAD DEL DEPORTE,19.3854102,-99.1523187
UNIVERSIDAD DEL DESARROLLO EMPRESARIAL Y PEDAGOGICO,19.3746641,-99.1630592
UNIVERSIDAD DEL DISTRITO FEDERAL CAMPUS SANTA MARIA,19.4437757,-99.163555
UNIVERSIDAD DEL DISTRITO FEDERAL SC,19.4079265,-99.1690872
UNIVERSIDAD DEL PEDREGAL,19.2884297,-99.1397451
UNIVERSIDAD DEL TEPEYAC,19.4918806,-99.1235329
UNIVERSIDAD DEL VALLE DE MEXICO,19.2954646,-99.1435061
UNIVERSIDAD DEL VALLE DE MEXICO,19.4140448,-99.1873128
UNIVERSIDAD DEL VALLE DE MÉXICO,19.3571038,-99.2776252
UNIVERSIDAD DEL VALLE DE MÉXICO,19.4365807,-99.158316
UNIVERSIDAD DEL VALLE DE MÉXICO,19.4229619,-99.1584501
UNIVERSIDAD DEL VALLE DE MÉXICO,19.3366115,-99.1927568
UNIVERSIDAD EN LINEA,19.3401516,-99.1430322
UNIVERSIDAD EUROPEA CAMPUS IZTAPALAPA,19.3333827,-99.0749397
UNIVERSIDAD FRAY LUCA CENTRO DE APRENDIZAJE CIUDAD DE MEXICO,19.3354605,-99.1433468
UNIVERSIDAD GESTALT DE AMERICA,19.4339215,-99.180926
UNIVERSIDAD GESTALT DE AMERICA,19.4339921,-99.1812765
UNIVERSIDAD GRADUATE SCHOOL,19.4298688,-99.1604016
UNIVERSIDAD HEBRAICA,19.3975845,-99.2581189
UNIVERSIDAD HOLISTICA,19.4197773,-99.1750952
UNIVERSIDAD IBEROAMERICANA,19.368747,-99.2629615
UNIVERSIDAD IEU,19.4362939,-99.1477924
UNIVERSIDAD IMEP,19.3437109,-99.058518
UNIVERSIDAD INSURGENTES,19.4291616,-99.1524365
UNIVERSIDAD INSURGENTES PLANTEL TLALPAN,19.3413795,-99.190952
UNIVERSIDAD INSURGENTES PLANTEL VILLA DE CORTES,19.3846871,-99.1391229
UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO CAMPUS TAXQUEÑA,19.3453997,-99.1398087
UNIVERSIDAD INTERGLOBAL PLANTEL BUENAVISTA,19.446934,-99.1527637
UNIVERSIDAD JANNETTE KLEIN,19.3964202,-99.1709077
UNIVERSIDAD KUEPA,19.4001339,-99.1883607
UNIVERSIDAD LA SALLE,19.4066646,-99.1814167
UNIVERSIDAD LABORAL CDMX,19.3910506,-99.1947706
UNIVERSIDAD LATINA,19.4166388,-99.1635442
UNIVERSIDAD LATINA SC,19.3349715,-99.1553212
UNIVERSIDAD LATINOAMERICANA CAMPUS VALLE,19.3732414,-99.1675641
UNIVERSIDAD LONDRES,19.4170543,-99.1553041
UNIVERSIDAD LONDRES,19.4135528,-99.1661854
UNIVERSIDAD MARISTA,19.2820052,-99.0641895
UNIVERSIDAD METROPOLITANA,19.4159288,-99.1586446
UNIVERSIDAD MEXICANA PLANTEL CENTRAL,19.4295605,-99.1945843
UNIVERSIDAD MEXICANAN EN LINEA,19.379698,-99.1657551
UNIVERSIDAD MOTOLINIA AC,19.3878334,-99.1729837
UNIVERSIDAD MOTOLINIA DEL PEDREGAL AC,19.318081,-99.2117428
UNIVERSIDAD OBRERA DE MEXICO VICENTE LOMBARDO TOLEDANO,19.4361051,-99.1279532
UNIVERSIDAD OMI,19.3471036,-99.0611656
UNIVERSIDAD PANAMERICANA,19.3422186,-99.182691
UNIVERSIDAD PANAMERICANA,19.3714107,-99.1824068
UNIVERSIDAD PANAMERICANA AULAS,19.374488,-99.1838653
UNIVERSIDAD PANAMERICANA CAMPO CIUDAD DE MEXICO,19.372971,-99.1841543
UNIVERSIDAD PANAMERICANA CAMPUS SANTA FE,19.367177,-99.2597584
UNIVERSIDAD PANAMERICANA CENTRO DE LENGUAS,19.3733392,-99.1829266
UNIVERSIDAD PANAMERICANA RECTORIA,19.3728146,-99.1824753
UNIVERSIDAD PEDAGOGICA NACIONAL,19.3779534,-99.1227518
UNIVERSIDAD PEDAGOGICA NACIONAL,19.398137,-99.1570867
UNIVERSIDAD PEDAGOGICA NACIONAL,19.3013294,-99.208997
UNIVERSIDAD PEDAGOGICA NACIONAL,19.4909273,-99.1543346
UNIVERSIDAD PEDAGOGICA NACIONAL UNIDAD 04,19.4307645,-99.131126
UNIVERSIDAD POLITECNICA MINERVA,19.3406142,-99.189255
UNIVERSIDAD PONTIFICIA DE MÉXICO,19.2877708,-99.167233
UNIVERSIDAD REINA SOFIA,19.3883764,-99.0352753
UNIVERSIDAD SALESIANA,19.4461798,-99.1771432
UNIVERSIDAD SIMON BOLIVAR USB MEXICO,19.3712903,-99.1855049
UNIVERSIDAD TECMILENIO,19.3619899,-99.2241216
UNIVERSIDAD TECMILENIO CAMPUS FERRERIA,19.4999153,-99.1751256
UNIVERSIDAD TECNOLOGICA AMERICANA,19.4000657,-99.1699656
UNIVERSIDAD TECNOLOGICA DE LA MIXTECA,19.3822021,-99.1733322
UNIVERSIDAD TECNOLOGICA DE MEXICO,19.3572087,-99.1177974
UNIVERSIDAD TECNOLOGICA DE MÉXICO,19.313027,-99.1400551
UNIVERSIDAD TECNOLOGICA DE MÉXICO SC,19.4592932,-99.174486
UNIVERSIDAD TECNOLOGICA LATINOAMERICANA EN LINEA,19.4368767,-99.1545194
UNIVERSIDAD TECNOLOGICA ROOSEVELT,19.4827287,-99.1194541
UNIVERSIDAD TEPANTLATO,19.4071841,-99.162073
UNIVERSIDAD TRES CULTURAS,19.4566089,-99.2150294
UNIVERSIDAD UNIVER MILENIUM CORPORATIVO,19.4326941,-99.1925511
UNIVERSIDAD UNIVERVMILENIUM DEL ESTADO DE MXICO,19.4157572,-99.0689665
UNIVERSIDAD VICTORIA,19.4004366,-99.1165394
UNIVERSIDAD VILLANUEVA MONTAÑO,19.3303612,-99.1410141
UNIVERSIDAD WHEST HILL,19.3568051,-99.2660166
UNIVERSIDAD XOCHIMILCO PARA ADULTOS MAYORES,19.2580129,-99.1032593
UNIVERSIDAD YASHIKAI,19.3620852,-99.2009382
UNIVERSIDAD YMCA AC,19.4387476,-99.1800407
UNIVERSITAT OBERTA DE CATALUNYA,19.4289427,-99.1645441
UNIVERSO CONSCIENTE,19.432892,-99.1749054
UNIVERSUM MUSEO DE LAS CIENCIAS,19.3107992,-99.1813949
UNIVESICIDAD  UCLA  EN  LINEA,19.3400905,-99.1430137
UNTEL UNIVERSIDAD EN LINEA,19.3401961,-99.1430457
UP DEL CENTRO,19.4061262,-99.1707391
UPEM 24,19.3947126,-99.1736021
UPEM24,19.3946738,-99.1734395
