Establecimiento,Lat,Lon
DISTRIBUCIONES HIDRAULICAS Y SANITARIOS,20.63435534,-100.3955668
DISTRIBUCIONES MEIQRO,20.6221678,-100.4114333
DISTRIBUIDORA DE ABRASIVOS Y HERRAMIENTAS TECABSA,20.58083814,-100.4174213
DISTRIBUIDORA DE EQUIPOS Y MATERIALES ELECTRICOS DE QUERETARO,20.59326615,-100.4035125
DISTRIBUIDORA DE FERRETERIA SAMY,20.62092758,-100.4053445
DISTRIBUIDORA DE MATERIALES SAN PEDRO,20.70990605,-100.4482459
DISTRIBUIDORA EL MUELLE,20.60322766,-100.4218235
DISTRIBUIDORA FERRETERA DEL CENTRO,20.6053491,-100.4310534
DISTRIBUIDORA FERRETERA DEL CENTRO,20.62430395,-100.4439866
DISTRIBUIDORA HIDRAULICA DEL CENTRO,20.6388784,-100.3957648
DISTRIBUIDORA HIDROSANITARIA DE QUERETARO,20.61102074,-100.4352881
DISTRIBUIDORA INDUSTRIAL DE BAJIO,20.64731627,-100.4160382
DM HERRAMIENTAS,20.64260443,-100.4438883
DON GATO,20.59011287,-100.3861253
DORREDA,20.58895795,-100.3852321
EL CONSTRUCTOR,20.55762811,-100.4125617
EL HORMIGON,20.64329047,-100.455097
EL MARTILLO,20.55416117,-100.4482233
EL SUPER FERRETERO DE MORELIA,20.63169189,-100.4060621
EL TORNILLO DE ORO,20.61037527,-100.4354067
EL TORNILLO MAGICO,20.58352843,-100.4033956
ELECTRO FERRE DELTA,20.55087536,-100.393572
ELECTROFERRE,20.63200516,-100.4563645
ELECTRÓNICA JAIR,20.6518288,-100.4037756
EMMSA RIEGO QUERETARO,20.611601,-100.4198972
EMMSA SUCURSAL QUERETARO,20.61162119,-100.4199034
EQUIPAR EQUIPAMIENTO PARA AGUA POTABLE,20.60803628,-100.4260417
EQUIPO Y SERVICIO DE JARDINERIA,20.53183344,-100.4411586
ESCAMILLA CONEXIONES,20.61897261,-100.423691
ESPECIALISTAS TECNICOS EN FLUIDOS,20.60041795,-100.4140596
F. Y TLAPALERIA GALO,20.56153628,-100.3899376
FABRICACION DE TABIQUES,20.65396735,-100.451359
FANDELI,20.63104012,-100.4345796
FASTENAL MEXICO,20.64346622,-100.4402789
FASTENAL MEXICO S DE RL DE CV MYMX,20.63163753,-100.4400758
FEHERRE BARNICES,20.55968178,-100.4163155
FEMAQ,20.57948524,-100.3975035
FERCOSEG FERREMATERIALES,20.55228296,-100.3910415
FERETERI CORREGIDORA,20.61972496,-100.3900054
FERETERIA AFAACIL,20.60401536,-100.4291091
FERETERIA SIN NOMBRE,20.66390238,-100.4021845
FERRE ACEROS SAMER,20.64561637,-100.4550516
FERRE ACEROS SAMER,20.63796437,-100.3951707
FERRE ACEROS SAMER,20.63774814,-100.3952074
FERRE ALFA,20.64512561,-100.4656015
FERRE CHAPULTEPEC,20.61178145,-100.378619
FERRE COMERCIAL OMEGA FERCO,20.62041089,-100.416381
FERRE CONSTRUMEX,20.62264368,-100.4765122
FERRE DISTRIBUIDORA ELECTRICA,20.73321127,-100.4450947
FERRE ELECTRICA FERRETERIA,20.57630178,-100.3948994
FERRE EXPRESS,20.63124801,-100.4061867
FERRE GAS,20.6215457,-100.4109306
FERRE GASES Y EQUIPOS INDUSTRIALES,20.62612067,-100.3865807
FERRE HERRAJES,20.56382026,-100.3937016
FERRE HERRAMIENTAS,20.60027736,-100.4155845
FERRE INDUSTRIAL FAM-AL-TE,20.55996863,-100.3912508
FERRE LA CRUZ,20.59713067,-100.386269
FERRE MATERIALES LA PIRAMIDE,20.55560135,-100.4438236
FERRE MATERIALES RESENDIZ,20.55338726,-100.3759143
FERRE TORNILLOS,20.6489179,-100.4122386
FERRE UNION,20.61085272,-100.3678973
FERRE Y CON,20.61847215,-100.4247463
FERREACEROS QUERETARO,20.57352566,-100.3882148
FERRECARPI,20.5509831,-100.4128643
FERREELECTRICA LOMAS,20.57192146,-100.3914988
FERREGAS 3,20.64398576,-100.4864719
FERRELECTRICA QUERETANA,20.59366208,-100.4148179
FERREMAS,20.5927639,-100.3470315
FERREMATERIALES CIUDAD DE EL SOL,20.6404348,-100.4956443
FERREMATERIALES DOS MUND0S,20.58327041,-100.38745
FERREMATERIALES JUAN PABLO,20.66287387,-100.5095133
FERREMATERIALES MILENIO 3,20.59563182,-100.3486839
FERREMATERIALES PASTEUR SUR,20.55278255,-100.3789523
FERREMAXX,20.54066288,-100.4355891
FERREMAYORISTAS OLVERA SA DE CV,20.55781157,-100.4178525
FERREMUNDO,20.6037499,-100.3962371
FERREPINTURAS OPTIMUS,20.54496199,-100.4157647
