Punto,Lat,Lon
PANTEÓN SANTIAGO TEPALCATLALPAN VECINAL ZACAMULPA,19.25127524,-99.12675348
PANTEON SANTO TOMAS AJUSCO,19.21380479,-99.22047539
PANTEON SEÑOR DE CULHUACAN,19.33974749,-99.10693434
PANTEON TARANGO,19.36387119,-99.2064723
PANTEON TLALMANCO,19.27530239,-99.13914315
PANTEON TRADICIONAL,19.2437196,-99.07458522
PANTEON VECINAL,19.32613338,-99.26921907
PANTEON VECINAL DE TETELPAN,19.34353013,-99.22778221
PANTEON VECINAL DEL PUEBLO SANTA CRUZ MEYEHUALCO,19.34056711,-99.04903141
PANTEON VECINAL SAN GREGORIO ATLAPULCO,19.25364238,-99.04801971
PANTEÓN VECINAL SAN LORENZO TEZONCO,19.311243,-99.06632931
PANTEON VECINAL SAN PEDRO XALPA,19.48420723,-99.21050093
PANTEÓN VECINAL SANTIAGO ACAHUALTEPEC,19.35419,-99.00209
PANTEON VIEJO DE SAN JUAN IXTAYOPAN,19.24106,-98.99925
PANTEON XILOTEPEC,19.25972,-99.12392
PANTEON XOCO,19.35891,-99.16363
PANTEON ZAPOTITLAN VIEJO,19.30079,-99.02500
PATEON GENERAL DE IZTAPALAPA,19.35776,-99.09330
SERVICIOS FUNERARIOS LOMAS SA DE CV,19.38829,-99.25090
VELATORIOS GARCIA,19.44666,-99.14728
Panteon Frances,19.40555,-99.15351
