Punto,Lat,Lon
ELEKTROFERRETERA MEGA,19.30647459,-99.60760647
EMMSA SUCURSAL TOLUCA,19.2904858,-99.64011684
ENER SUIT ENERGIA RENOVABLE,19.27663266,-99.57466207
FASTENAL MEXICO SUCURSAL 50070 TOLUCA,19.29984007,-99.62750738
FERETERÍA LA BELLOTA,19.29652745,-99.66805202
FERETERIA LA LUNA,19.0627205,-99.65071022
FERETERIA MAYPOL,19.06564368,-99.65256438
FERETERIA SANTILLAN,19.29702356,-99.72356577
FERMAR FERRETERIA,19.29341828,-99.72321602
FERRALVA,19.32019317,-99.5470665
FERRE CASA,19.2882882,-99.65289577
FERRE COPLE,19.26380737,-99.67428709
FERRE ELECTRICA AR MED,19.33501836,-99.60858712
FERRE ELECTRICA SAMPER,19.31680333,-99.65415653
FERRE FILI,19.33580385,-99.68797093
FERRE GLEZ,19.26448764,-99.69072312
FERRE INDEPENDENCIA,19.28273864,-99.73550325
FERRE LERMA,19.28687197,-99.51811651
FERRE MART,19.35495937,-99.59391706
FERRE MATERIALES EL TIO,19.23908461,-99.76414184
FERRE MATERIALES LA PRINCIPAL,19.10927129,-99.64952042
FERRE MAYOREO BARBADO,19.28954265,-99.65290191
FERRE MEMO,19.28237572,-99.69235389
FERRE PLUS,19.2494358,-99.67048228
FERRE TODO CALIX,19.33555534,-99.68733697
FERRE TUL,19.35244524,-99.59711193
FERREALVA,19.32025197,-99.54688969
FERRECLASICA,19.27647679,-99.60816382
FERRECOPLE,19.2666315,-99.67322534
FERRECRUZ,19.44974891,-99.66179902
FERREELECTRICA EL GÜERO.,19.30629392,-99.60187978
FERREELECTRICA EL RAYO,19.03493856,-99.57720644
FERRE-ELECTRICA JUNIOR,19.29480527,-99.50975382
FERREERIA,19.39928893,-99.69901563
FERREGAMA,19.29075007,-99.65314136
FERREGON,19.3273229,-99.60538467
FERREKASA,19.10352546,-99.58786593
FERREKASA,19.2764303,-99.63617078
FERRELECTRICA,19.2480879,-99.72883468
FERRELECTRICA SAN JORGE,19.307633,-99.62293861
FERRELECTRICO,19.10313856,-99.59262466
FERRELEY,19.28665149,-99.69512416
FERRELOPEZ,19.25638725,-99.67037295
FERREMARKET,19.29764315,-99.67358417
FERRE-MARQ,19.2739654,-99.61683253
FERREMATELIALES ELI,19.26592871,-99.51050973
FERREMATERIALES,19.32557453,-99.65245179
FERREMATERIALES BAMI,19.26576454,-99.68398255
FERREMATERIALES BOULEVARD,19.25083078,-99.63578829
FERRE-MATERIALES CALIFORNIA,19.3671048,-99.62421112
FERREMATERIALES DON RICHARD,19.3059099,-99.53803127
FERREMATERIALES GUZMAN,19.30508579,-99.53728014
FERREMATERIALES HERSAL,19.30358761,-99.45983432
FERREMATERIALES LA COLINDANCIA,19.34460782,-99.63077964
FERREMATERIALES LA NUEVA,19.3050653,-99.45918536
FERREMATERIALES LA NUEVA,19.30504464,-99.45927705
FERREMATERIALES LA ORQUIDEA,19.25945376,-99.64342081
FERREMATERIALES LA SURTIDORA,19.29701497,-99.70128355
FERREMATERIALES MOLINA,19.22820907,-99.62828563
FERREMATERIALES NUEVO MILENIO,19.37061755,-99.44738337
FERREMATERIALES PINO SUAREZ,19.34341432,-99.65191987
FERREMATERIALES SERJAPSA,19.32726151,-99.60504672
FERREMATERIALES SILVERIO,19.30529191,-99.45919841
FERREMATERIALES SIN NOMBRE,19.3069542,-99.53878639
FERREMATERIALES TELLEZ,19.05894242,-99.54711848
FERREMATERIALES VAZQUEZ,19.30501458,-99.45920873
FERREMUNDO,19.26476247,-99.66137108
FERRENTERIA,19.33705662,-99.63717256
FERREPAZ,19.11252991,-99.53114987
FERREPLAZA METEPEC,19.25410075,-99.60461892
FERREPLOMERIA LAS GAVIOTAS,19.3030174,-99.72772808
FERRE-PLOMERIA SIN NOMBRE,19.32801518,-99.60322077
FERRERERIA SIN NOMBRE,19.31164163,-99.62172864
FERRERIA ALVAREZ,19.26970718,-99.67069195
FERRERTERIA SIN NOMBRE,19.10800472,-99.65207252
FERRESAMANO SA DE CV,19.31983329,-99.6268703
FERRE-SAYER,19.28829652,-99.65009007
FERRESERVICIOS,19.34760472,-99.5905778
FERRETARA HEMCO,19.31752043,-99.65738686
FERRETECLA,19.2733565,-99.73790098
FERRETERA CAMSA,19.27706967,-99.60772804
FERRETERA GUERREROS,19.29838602,-99.73152048
FERRETERA LA ECONÓMICA,19.36096867,-99.5915865
FERRETERA MEXICO TOLUCA,19.27439092,-99.64174047
FERRETERA SAN JERONIMO,19.28235249,-99.59449481
FERRETERA SAN LUCAS,19.2310675,-99.53091793
FERRETERA TEOTENANGO,19.1069548,-99.59247396
FERRETERA Y BANOS AZTECA,19.2755789,-99.6415093
"FERRETERA Y BAÑOS DE TOLU, S.A.",19.27559937,-99.64174221
FERRETERA Y MATERIALES,19.35935633,-99.67251545
FERRETERIA,19.26967701,-99.63873323
FERRETERIA,19.27548922,-99.65271685
FERRETERIA,19.06927409,-99.61183577
FERRETERIA,19.29592375,-99.66693081
FERRETERIA,19.2304197,-99.67243018
FERRETERIA,19.22339303,-99.67326618
FERRETERIA,19.26633351,-99.5112307
FERRETERIA,19.28138365,-99.68318784
FERRETERIA,19.2859613,-99.7034258
FERRETERIA,19.29550623,-99.65296559
FERRETERIA,19.30885582,-99.75575178
FERRETERIA,19.36166939,-99.65813302
FERRETERIA,19.35476892,-99.67304134
FERRETERIA,19.23582262,-99.62326152
FERRETERIA,19.46755706,-99.65944483
FERRETERIA,19.30350409,-99.65008791
FERRETERIA,19.28825219,-99.66755978
FERRETERIA,19.1120117,-99.534459
FERRETERIA,19.06942448,-99.61045168
FERRETERIA,19.39987662,-99.70234824
FERRETERIA,19.38210581,-99.4949763
FERRETERIA,19.28815493,-99.72277969
FERRETERIA,19.36031526,-99.62846655
FERRETERIA,19.06824393,-99.60350159
FERRETERIA,19.32278997,-99.67829427
FERRETERIA,19.36618733,-99.62755382
FERRETERIA,19.36115491,-99.6498163
FERRETERÍA,19.27717379,-99.7685719
FERRETERIA,19.34786665,-99.65930237
FERRETERIA,19.09364272,-99.58859266
FERRETERIA,19.09638229,-99.58917546
FERRETERIA,19.27426317,-99.65250105
FERRETERIA 10.1,19.28770099,-99.82723126
FERRETERÍA 123,19.311719,-99.62085978
FERRETERIA 16 DE SEPTIEMBRE,19.29550623,-99.65296559
FERRETERIA 16 DE SEPTIEMBRE,19.29550623,-99.65296559
FERRETERIA 16 DE SEPTIEMBRE,19.29550623,-99.65296559
FERRETERIA 16 DE SEPTIEMBRE,19.29550623,-99.65296559
FERRETERIA 16 DE SEPTIEMBRE,19.29550623,-99.65296559
FERRETERIA 16 DE SEPTIEMBRE,19.29550623,-99.65296559
FERRETERIA ACEROS Y MATERIALES CIMEX,19.35367439,-99.60196223
FERRETERÍA ACEROS Y PERFILES SIN NOMBRE,19.27888445,-99.69162614
FERRETERIA ADRIANA,19.34945385,-99.54772229
FERRETERIA ADRIANA,19.31916985,-99.66010072
FERRETERIA AGSA MARZUQ,19.28437884,-99.60678347
FERRETERÍA ALARCON,19.26433717,-99.64936789
FERRETERÍA ALBERTO,19.38275032,-99.60068438
FERRETERIA ALCON,19.25200189,-99.60424111
FERRETERIA ALDAMA,19.29123556,-99.6865013
FERRETERIA ALDI,19.27892619,-99.67320694
FERRETERIA ALFA,19.3593089,-99.66175691
FERRETERIA ALFA Y OMEGA,19.29588746,-99.59117232
FERRETERIA ALONSO,19.32683741,-99.60538632
FERRETERIA ALORIAN,19.10500329,-99.58017264
FERRETERIA ALVACRUZ,19.30910499,-99.45673463
FERRETERIA ALVAREZ,19.25959184,-99.66236414
FERRETERIA ANGEL,19.35970856,-99.66414449
FERRETERÍA ÁNGEL,19.25171575,-99.66369734
FERRETERIA ARANDAS,19.28010167,-99.59428646
FERRETERIA ARI,19.12263292,-99.58514211
FERRETERÍA ARIS,19.33285644,-99.63314517
FERRETERIA ARMANDO,19.38870036,-99.58546756
