Punto,Lat,Lon
PREPARATORIA LA SALLE DEL PEDREGAL,19.2878476,-99.13982904
PREPARATORIA LAZARO CARDENAS CLAVE: 09PBH3842V PRIVADA,19.2206704,-98.96789963
PREPARATORIA MAESTRO ANTONIO CASO,19.40603469,-99.16593104
PREPARATORIA MARTIRES DE TLATELOLCO,19.45523153,-99.15979949
SENTRO DE ESTUDIOS SUPERIORES ELAGORA,19.46690252,-99.12440452
TECNOLÓGICO UNIVERSITARIO,19.427265,-99.162622
TU PREPA COMERCIAL Y CULTURAL,19.432908,-99.14753324
UNIDAD DE PROMOCION Y ASESORIA DE SISTEMAS DE ENSEÑANZA,19.43655139,-99.14704019
COLEGIO DE MATEMATICAS AZCAPOTZALCO,19.47967495,-99.18725702
UNIVERSIDAD CNCI PLANTEL HUIPULCO,19.31390068,-99.14040936
UNIVERSIDAD DE LONDRES,19.41376262,-99.15872474
UNIVERSIDAD PANAMERICANA PREPARATORIA,19.35038821,-99.18375444
ESCUELA BACHILLERATO ECNOLOGICO A VILVA ENGLIHS,19.47983418,-99.18672835
