Punto,Lat,Lon
DISTRIBUIDORA ELECTRICA ASENCIO,20.66282565,-103.3521476
DISTRIBUIDORA ELECTRICA Y PLOMERIA LA CURVA,20.54303709,-103.473113
DISTRIBUIDORA FERREELECTRICA,20.63912616,-103.3103984
DISTRIBUIDORA FERRETERA,20.62527227,-103.2615583
DISTRIBUIDORA FERRETERA CABALLERO AZTECA,20.69578803,-103.3527584
DISTRIBUIDORA FERRETERA POLO,20.65116101,-103.371568
DISTRIBUIDORA FERRETERA SAN PEDRITO,20.61126917,-103.2825392
DISTRIBUIDORA INDUSTRIAL KAXIM,20.67034167,-103.3461393
DISTRIBUIDORA MAYRA,20.74773174,-103.3954703
DL FERRETERA,20.63398251,-103.2512737
DOME QUALITY,20.69451525,-103.3683845
DOMOS COPERNICO,20.62859375,-103.4195799
DON PAKONE,20.67535753,-103.3363135
DTC,20.65231806,-103.3570338
DUCERE INDUSTRIAL,20.63458298,-103.3710006
DYPROMED,20.69622462,-103.3551496
EASY CONSTRUTION,20.60059587,-103.3788812
ECOEQUIPOS,20.66858039,-103.349217
ECOHOME CONSTRURAMA,20.57045689,-103.1525408
EL DESPACHITO,20.51409019,-103.1858812
EL FLUXOMETRO,20.71134703,-103.4364127
EL FLUXOMETRO,20.56714315,-103.4580886
EL FLUXOMETRO,20.66687874,-103.3719354
"EL FLUXOMETRO DE CANCUN, S.A. DE C.V.",20.66656963,-103.3716738
"EL FLUXOMETRO, S.A. DE C.V.",20.68935748,-103.4192749
"EL FLUXOMETRO, S.A. DE C.V.",20.67915909,-103.3790516
EL OSO FERRETERIA,20.69578489,-103.3359725
EL PELON DEL 8,20.67501614,-103.341572
EL PINO,20.66544305,-103.3358342
EL REFUGIO FERRETERO,20.62815121,-103.4609335
EL SURTIDOR DE OCCIDENTE,20.66693254,-103.359333
EL SURTIDOR DE OCCIDENTE,20.65303223,-103.3379952
EL SURTIDOR DE OCCIDENTE,20.67916842,-103.379355
EL SURTIDOR DE OCCIDENTE,20.66656614,-103.3719103
EL SURTIDOR DELPLOMERO,20.65023377,-103.4326787
EL TORNILLO PAR,20.69974331,-103.45803
ELECRICA NUEVA ELECTRICA ROMO,20.6920511,-103.314191
ELECTRICA CENTENO,20.70287549,-103.3545127
ELECTRICA CUAUHTEMOC,20.67389334,-103.2918643
ELECTRICA EL RAYO,20.62486695,-103.3653015
ELECTRICA FERRETERIA Y TLAPALERIA DON GUS,20.63770763,-103.3908881
ELECTRICA GRUPO ELECTRICO JALISCO,20.66273928,-103.3200468
ELECTRICA GUTIERREZ,20.62300216,-103.2458955
ELECTRICA LAFAYETTE. MATERIAL ELECTRICO E ILUMICION,20.63762826,-103.4282907
ELECTRICA MEGA VOLT,20.59652855,-103.2388931
ELECTRICA MI CASITA,20.65451026,-103.2901596
ELECTRICA MINA,20.651293,-103.3110724
ELECTRICA MINERVA,20.67565152,-103.3868013
ELECTRICA OBREGON,20.67464792,-103.3330862
ELECTRICA PULIDO,20.43470324,-103.6362513
ELECTRICA TONALA,20.63312136,-103.2700407
ELECTRICA TORNELSZ,20.63195889,-103.4495593
ELECTRICA Y FERRETERIA EL GRINGO,20.6799803,-103.3483154
ELECTRICA Y FONTANERIA GUERRERO,20.55490217,-103.450349
ELECTRICA Y PLOMERIA JARDINES,20.52092782,-103.4213919
ELECTRICIDAD INDUSTRIAL Y CAPACITORES,20.62386151,-103.3869099
ELECTRICOS VEGA,20.65613347,-103.2580786
ELECTRO FERRETODO DEL PUEBLO,20.4702572,-103.4496515
ELECTRO LAUDI,20.62453534,-103.2398912
ELECTRONIC SHOP,20.67402633,-103.3431131
ELECTRONICA SIN NOMBRE,20.55491988,-103.443134
ELECTROPLOMERIA OBREROS,20.73000622,-103.3617604
EMANUEL ACEROS,20.65899856,-103.3194098
EME,20.66166565,-103.3563326
EMMSA RIEGO GUADALAJARA,20.66547352,-103.4243266
EMMSA SUCURSAL GUADALAJARA,20.64073099,-103.3322367
EMPAQUES CONEXIONES Y MANGUERAS CHAVOYA,20.66160579,-103.3542535
ENCHAPARTE,20.64527191,-103.3546989
EQUIPO DE JARDINERIA,20.72788625,-103.4162594
EQUIPO ELECTRONICO E ILUMINACION,20.68131396,-103.3629309
EQUIPOS Y SISTEMAS HIDRAULICOS,20.63696337,-103.4209712
ESPECIALISTAS EN TORNILLOS Y BIRLOS Y TAQUETES GOMEZ,20.6391262,-103.301758
ESTACIONAMIENTO,20.61771581,-103.3060808
ESTACIONAMIENTO FERRETERIA LOS REYES,20.673959,-103.3402754
ESTETICA CABECITAS LOCAS,20.74581464,-103.4033221
ESTETICA PAMELA,20.6267546,-103.2724278
ESTONICA 28,20.78894612,-103.4687145
EVANS,20.60618064,-103.432329
EXCIBICION DE MERCANCIAS,20.66889377,-103.2886085
EXIPAR,20.66385536,-103.4525553
EXPENDIO DE TORNILLOS GRADO 5,20.63114648,-103.4040451
FANDELI,20.57369934,-103.3464273
FARRETARIA MOTA,20.57424566,-103.3600596
FARRETERIA,20.663673,-103.2906163
FASTENAL MEXICO SUCURSAL 45610 TLAQUEPAQUE,20.58233134,-103.3871504
FEEYRDOC FERRELECTRICA,20.57464875,-103.3621304
FEPRISA FERRETERA,20.69667449,-103.2984252
FEREMATERIALES DON GERA,20.55782083,-103.2864479
FEREMATERIALES JIMENEZ,20.62533805,-103.4728537
FEREMATERIALES SOTELO,20.76251897,-103.3341446
FERETERIA,20.65489748,-103.30506
FERETERIA,20.75218869,-103.3472976
FERETERIA ARCOS,20.67514212,-103.3838546
FERETERIA SIN NOMBRE MACARIO GONZALES,20.63194564,-103.4306352
FERETERIA Y MATERIALES ANGELICA,20.74986636,-103.3428115
FERETORNILLOS Y BIRLOS,20.69764033,-103.3547731
FERRA ALUMINIOS,20.67142209,-103.279393
FERRE ALVAGAS,20.72741967,-103.3687973
FERRE CONSTRUCTORES NUMO,20.63496022,-103.4246545
FERRE DE TOCHO,20.41904374,-103.6070312
FERRE ELECTRICA,20.64165961,-103.3026321
FERRE ELECTRICA,20.60365125,-103.3723485
FERRE EXPRESS,20.68443773,-103.3092394
FERRE EXPRESS,20.67354639,-103.3133344
FERRE GOMA RT,20.69109488,-103.2658324
FERRE HOGAR,20.5942703,-103.3555691
FERRE HOGAR,20.74951103,-103.385093
"FERRE HOGARFERRETERIA, TLAPALERIA Y MATERIAL ELECTRICO",20.68790722,-103.3772761
FERRE HOME SUCURSAL VALDEPEÑAS,20.75443823,-103.4002025
FERRE ILUMINACIONES ELECTRICAS SALAS,20.75261468,-103.4427978
FERRE KAREN,20.81401714,-103.486734
FERRE LIDER VALDIVIA FERRETERIA,20.68433248,-103.311785
FERRE MATERIALES,20.6769315,-103.2578173
FERRE MATERIALES,20.60421403,-103.3968391
FERRE MATERIALES BARRIGA,20.80783671,-103.4676841
FERRE MATERIALES CARDENAS,20.75060963,-103.3346348
FERRE MATERIALES DON BETO,20.54943243,-103.3048934
FERRE MATERIALES GRUPO CONCHITA,20.64354217,-103.3868266
FERRE MATERIALES LAS PALMAS,20.67059263,-103.2231297
FERRE MATERIALES LICOJOSA,20.74238819,-103.3719637
FERRE MATERIALES MONTES,20.77296484,-103.4446559
FERRE MATERIALES RESAMA,20.583543,-103.3452607
FERRE MATERIALES RIGO,20.59579561,-103.4316552
FERRE MATERIALES SAGRADO CORAZON,20.72565032,-103.3916153
FERRE MATERIALES SIMA,20.60009824,-103.3214659
FERRE NOVUS,20.70788956,-103.3328013
FERRE OFICIOS,20.72556114,-103.3420943
FERRE PART,20.63182683,-103.307101
FERRE PLOMERIA ACEVES,20.66770923,-103.3181398
FERRE PLOMERIA RIO NILO,20.63042393,-103.2649919
FERRE PLUS,20.53040195,-103.3975235
FERRE SOLUCIONES,20.67263829,-103.3858851
FERRE TLAPALERÍA BRILLANTE,20.74461978,-103.3500247
FERRE TLAPALERIA GARAY,20.63254907,-103.2883863
FERRE TLAPALERIA TORRES,20.6523179,-103.2828997
FERRE TOOL,20.67536191,-103.3574751
FERRE TORNILLOS,20.47285358,-103.4417749
FERRE TORNILLOS CORVA,20.69769577,-103.3349343
FERRE TUBOS Y ACCESORIOS,20.67929682,-103.3624999
FERREABASTECEDORA INDUSTRIAL,20.66282234,-103.3463253
FERREACABADOS JALISCO,20.65433472,-103.2670608
FERREACEROS Y MATERIALES,20.61669791,-103.3687007
FERREACEROS Y MATERIALES DE GUADALAJARA,20.6202046,-103.3697303
FERREBBLOQUERA SANTANA,20.62039205,-103.4556166
FERRECASTRO,20.4577596,-103.4288968
FERRECENTRO ZAPOPAN,20.72267441,-103.3930828
FERRECITY,20.65012826,-103.2876298
FERRECO,20.72387023,-103.3942985
FERRECONSTRUCTODO,20.35255091,-103.1914244
FERRECONSTRUCTORA ESTRIOS,20.62838356,-103.4029315
FERRECORONA,20.66821207,-103.3460742
FERREELCTRICA MINERVA,20.67170381,-103.3855372
